Date,Open,High,Low,Close,Adj Close,Volume
2016-09-01,43.209999084472656,43.83000183105469,41.849998474121094,42.31999969482422,31.224899291992188,251007200
2016-10-01,42.310001373291016,43.029998779296875,41.400001525878906,42.400001525878906,31.283933639526367,264839100
2016-11-01,42.400001525878906,42.97999954223633,40.349998474121094,40.349998474121094,30.02307891845703,316557000
2016-12-01,40.310001373291016,42.220001220703125,39.880001068115234,41.459999084472656,30.848995208740234,283871000
2017-01-01,41.5,42.25,40.689998626708984,41.56999969482422,30.930843353271484,240343500
2017-02-01,41.52000045776367,42.150001525878906,40.220001220703125,41.959999084472656,31.221019744873047,333983800
2017-03-01,42.0099983215332,42.70000076293945,41.7400016784668,42.439998626708984,31.856895446777344,339185400
2017-04-01,42.58000183105469,43.790000915527344,42.27000045776367,43.150001525878906,32.38984680175781,232465400
2017-05-01,43.150001525878906,45.70000076293945,43.099998474121094,45.470001220703125,34.131317138671875,250453800
2017-06-01,45.45000076293945,46.060001373291016,44.650001525878906,44.849998474121094,33.94297409057617,241609300
2017-07-01,45.11000061035156,46.43000030517578,44.150001525878906,45.84000015258789,34.69221878051758,195369200
2017-08-01,45.970001220703125,46.34000015258789,45.25,45.54999923706055,34.472747802734375,208673800
2017-09-01,45.63999938964844,46.97999954223633,44.380001068115234,45.0099983215332,34.335105895996094,197449400
2017-10-01,45.04999923706055,46.790000915527344,44.75,45.97999954223633,35.075069427490234,192361800
2017-11-01,45.75,47.47999954223633,45.029998779296875,45.77000045776367,35.201114654541016,217681900
2017-12-01,45.79999923706055,46.47999954223633,44.91999816894531,45.880001068115234,35.28571319580078,207945400
2018-01-01,45.90999984741211,48.619998931884766,45.34000015258789,47.59000015258789,36.600860595703125,256417300
2018-02-01,47.40999984741211,47.72999954223633,42.189998626708984,43.220001220703125,33.23994827270508,292809500
2018-03-01,43.099998474121094,45.09000015258789,42.25,43.43000030517578,33.6963005065918,278776900
2018-04-01,43.439998626708984,45.029998779296875,41.90999984741211,43.209999084472656,33.52560806274414,256838800
2018-05-01,42.959999084472656,43.279998779296875,41.45000076293945,43.0,33.3626708984375,252954800
2018-06-01,43.099998474121094,44.52000045776367,42.959999084472656,43.86000061035156,34.33300018310547,259306900
2018-07-01,43.779998779296875,46.66999816894531,43.58000183105469,46.630001068115234,36.50131607055664,207676200
2018-08-01,46.45000076293945,46.869998931884766,44.38999938964844,44.56999969482422,34.8887939453125,231152100
2018-09-01,44.599998474121094,46.689998626708984,44.5099983215332,46.189998626708984,36.464439392089844,193542300
2018-10-01,46.16999816894531,48.08000183105469,44.25,47.880001068115234,37.798606872558594,326355300
2018-11-01,47.810001373291016,50.84000015258789,47.29999923706055,50.400001525878906,40.102638244628906,279957400
2018-12-01,49.869998931884766,50.5099983215332,45.65999984741211,47.349998474121094,37.6757926940918,308108600
2019-01-01,46.939998626708984,48.779998779296875,46.34000015258789,48.130001068115234,38.296424865722656,290752700
2019-02-01,48.47999954223633,49.939998626708984,44.41999816894531,45.34000015258789,36.07646179199219,388570200
2019-03-01,45.470001220703125,46.91999816894531,44.61000061035156,46.86000061035156,37.61139678955078,363961200
2019-04-01,46.9900016784668,49.18000030517578,46.040000915527344,49.060001373291016,39.37718963623047,238015200
2019-05-01,48.95000076293945,49.900001525878906,47.06999969482422,49.130001068115234,39.433380126953125,258269900
2019-06-01,49.15999984741211,52.20000076293945,49.02000045776367,50.91999816894531,41.18913650512695,248586800
2019-07-01,51.06999969482422,54.81999969482422,50.779998779296875,52.630001068115234,42.57236099243164,257685900
2019-08-01,52.779998779296875,55.34000015258789,51.400001525878906,55.040000915527344,44.521812438964844,271904100
2019-09-01,54.97999954223633,55.91999816894531,53.630001068115234,54.439998626708984,44.35842514038086,216515600
2019-10-01,54.529998779296875,55.38999938964844,52.81999969482422,54.43000030517578,44.35028076171875,245853900
2019-11-01,54.630001068115234,54.7400016784668,51.58000183105469,53.400001525878906,43.83604049682617,226002600
2019-12-01,53.31999969482422,55.45000076293945,52.849998474121094,55.349998474121094,45.43678283691406,230590700
2020-01-01,55.31999969482422,59.08000183105469,54.09000015258789,58.400001525878906,47.94053268432617,286856700
2020-02-01,58.75,60.130001068115234,51.58000183105469,53.4900016784668,43.90991973876953,245599100
2020-03-01,53.93000030517578,59.0,36.27000045776367,44.25,36.64337921142578,693439800
2020-04-01,42.47999954223633,49.72999954223633,41.79999923706055,45.88999938964844,38.00144958496094,395209600
2020-05-01,45.619998931884766,47.459999084472656,43.20000076293945,46.68000030517578,38.65565872192383,382765600
2020-06-01,46.65999984741211,49.970001220703125,43.5099983215332,44.68000030517578,37.335594177246094,399229500
2020-07-01,44.93000030517578,49.279998779296875,43.83000183105469,47.2400016784668,39.474788665771484,369294100
