Date,Open,High,Low,Close,Adj Close,Volume
2016-09-01,37.470001220703125,38.310001373291016,34.15999984741211,37.70000076293945,37.70000076293945,49143000
2016-10-01,37.689998626708984,39.189998626708984,35.56999969482422,38.869998931884766,38.869998931884766,42012300
2016-11-01,39.11000061035156,41.61000061035156,35.209999084472656,39.810001373291016,39.810001373291016,43484200
2016-12-01,39.869998931884766,45.5,38.65999984741211,42.529998779296875,42.529998779296875,29111200
2017-01-01,43.130001068115234,50.04999923706055,42.63999938964844,47.0,47.0,22889400
2017-02-01,47.29999923706055,52.5,46.83000183105469,50.70000076293945,50.70000076293945,27566900
2017-03-01,51.119998931884766,52.099998474121094,49.04999923706055,50.72999954223633,50.72999954223633,24100800
2017-04-01,50.7400016784668,54.869998931884766,46.959999084472656,53.93000030517578,53.93000030517578,30797800
2017-05-01,54.0,56.290000915527344,47.7599983215332,49.970001220703125,49.970001220703125,41593700
2017-06-01,50.22999954223633,56.2599983215332,49.52000045776367,54.290000915527344,54.290000915527344,36800200
2017-07-01,54.630001068115234,56.36000061035156,53.15999984741211,55.06999969482422,55.06999969482422,19249300
2017-08-01,56.4900016784668,61.47999954223633,54.150001525878906,59.459999084472656,59.459999084472656,54544900
2017-09-01,59.619998931884766,60.0,51.9900016784668,54.04999923706055,54.04999923706055,38591400
2017-10-01,53.939998626708984,59.65999984741211,53.45000076293945,55.75,55.75,92973400
2017-11-01,56.060001373291016,58.27000045776367,52.36000061035156,54.15999984741211,54.15999984741211,44383700
2017-12-01,53.939998626708984,56.84000015258789,52.58000183105469,53.25,53.25,35266100
2018-01-01,53.7599983215332,61.04999923706055,53.58000183105469,60.7400016784668,60.7400016784668,34247700
2018-02-01,60.77000045776367,61.18000030517578,54.25,56.900001525878906,56.900001525878906,44045900
2018-03-01,57.0,57.5,51.29999923706055,52.970001220703125,52.970001220703125,48510600
2018-04-01,53.0,57.369998931884766,50.97999954223633,53.470001220703125,53.470001220703125,39434900
2018-05-01,53.2400016784668,55.779998779296875,50.15999984741211,52.34000015258789,52.34000015258789,39936900
2018-06-01,52.54999923706055,55.11000061035156,47.060001373291016,47.25,47.25,48407100
2018-07-01,46.790000915527344,51.70000076293945,46.15999984741211,50.029998779296875,50.029998779296875,39898500
2018-08-01,50.029998779296875,54.54999923706055,47.779998779296875,53.61000061035156,53.61000061035156,39972300
2018-09-01,53.529998779296875,58.09000015258789,52.529998779296875,57.43000030517578,57.43000030517578,33642200
2018-10-01,57.599998474121094,57.86000061035156,41.61000061035156,44.06999969482422,44.06999969482422,55042200
2018-11-01,44.560001373291016,52.72999954223633,44.279998779296875,51.31999969482422,51.31999969482422,62616000
2018-12-01,52.0,52.880001068115234,39.36000061035156,42.38999938964844,42.38999938964844,48330200
2019-01-01,41.880001068115234,51.79999923706055,40.5,51.43000030517578,51.43000030517578,46078500
