Date,Open,High,Low,Close,Adj Close,Volume
2016-09-01,6.955999851226807,7.116000175476074,6.8429999351501465,6.9710001945495605,5.951050281524658,291545000
2016-10-01,6.994999885559082,7.550000190734863,6.974999904632568,7.511000156402588,6.412041664123535,733493000
2016-11-01,7.504000186920166,8.322999954223633,7.329999923706055,7.984000205993652,6.8649420738220215,376169000
2016-12-01,7.968999862670898,8.168999671936035,7.466000080108643,7.868000030517578,6.765198707580566,368858000
2017-01-01,7.896999835968018,8.795999526977539,7.785999774932861,8.51099967956543,7.318075180053711,272581000
2017-02-01,8.553999900817871,9.088000297546387,8.489999771118164,9.01200008392334,7.797452449798584,213480000
2017-03-01,9.065999984741211,9.690999984741211,8.95199966430664,9.506999969482422,8.225740432739258,213374000
2017-04-01,9.534000396728516,10.42199993133545,9.361000061035156,9.821999549865723,8.498289108276367,255504000
2017-05-01,9.871000289916992,10.567000389099121,9.746999740600586,10.399999618530273,9.04687786102295,241079000
2017-06-01,10.399999618530273,10.958999633789062,9.109000205993652,9.151000022888184,7.960381031036377,317552000
2017-07-01,9.229999542236328,10.175000190734863,9.069000244140625,9.262999534606934,8.057809829711914,211346000
2017-08-01,9.28499984741211,9.416999816894531,8.793000221252441,9.369000434875488,8.204939842224121,245784000
2017-09-01,9.40999984741211,10.609000205993652,9.253000259399414,10.600000381469727,9.28299331665039,255490000
2017-10-01,10.553999900817871,10.977999687194824,10.104000091552734,10.888999938964844,9.536083221435547,296392000
2017-11-01,11.0,11.00100040435791,9.890999794006348,10.223999977111816,9.005837440490723,383993000
2017-12-01,10.12600040435791,11.442999839782715,9.972000122070312,10.506999969482422,9.255119323730469,263457000
2018-01-01,10.576000213623047,12.164999961853027,10.470999717712402,10.979999542236328,9.67176342010498,306798000
2018-02-01,10.927000045776367,11.560999870300293,9.612000465393066,11.331000328063965,10.037775039672852,330834000
2018-03-01,11.291999816894531,12.395999908447266,10.505000114440918,10.901000022888184,9.65684700012207,319112000
2018-04-01,10.831000328063965,11.15999984741211,9.793999671936035,10.173999786376953,9.012823104858398,316877000
2018-05-01,10.164999961853027,11.532999992370605,10.038999557495117,11.322999954223633,10.098877906799316,268064000
2018-06-01,11.451000213623047,11.855999946594238,9.984000205993652,10.253000259399414,9.14455509185791,308161000
2018-07-01,10.128000259399414,12.239999771118164,10.03600025177002,11.741999626159668,10.472579956054688,297437000
2018-08-01,11.776000022888184,11.970000267028809,10.836000442504883,11.621000289916992,10.432022094726562,309518000
2018-09-01,11.729999542236328,11.930000305175781,9.958000183105469,10.170999526977539,9.130377769470215,356401000
2018-10-01,10.246000289916992,10.29699993133545,8.458999633789062,9.154000282287598,8.217426300048828,446061000
2018-11-01,9.194999694824219,9.888999938964844,9.024999618530273,9.855999946594238,8.920074462890625,378878000
2018-12-01,10.045999526977539,10.163999557495117,8.0649995803833,8.949000358581543,8.099199295043945,368031000
2019-01-01,8.753000259399414,10.864999771118164,8.569000244140625,10.656999588012695,9.64500904083252,323595000
2019-02-01,10.694000244140625,11.744999885559082,10.345000267028809,11.548999786376953,10.525480270385742,362817000
2019-03-01,11.663999557495117,12.468000411987305,11.241000175476074,11.940999984741211,10.88273811340332,306556000
2019-04-01,11.98799991607666,12.821000099182129,11.940999984741211,12.748000144958496,11.618218421936035,257532000
2019-05-01,12.843000411987305,12.902999877929688,10.190999984741211,10.307000160217285,9.458734512329102,421322000
2019-06-01,10.37600040435791,11.970999717712402,10.133999824523926,11.819999694824219,10.847214698791504,305841000
2019-07-01,12.184000015258789,14.265999794006348,11.59000015258789,13.631999969482422,12.510087966918945,284993000
2019-08-01,13.651000022888184,14.878000259399414,12.519000053405762,14.789999961853027,13.648486137390137,352201000
2019-09-01,14.946000099182129,16.26799964904785,14.605999946594238,15.944999694824219,14.714343070983887,381612000
2019-10-01,16.07900047302246,17.531999588012695,15.36299991607666,16.90399932861328,15.599323272705078,310164000
2019-11-01,17.01300048828125,17.9950008392334,15.784000396728516,16.38599967956543,15.19443416595459,273096000
2019-12-01,16.395000457763672,17.97100067138672,15.555999755859375,17.816999435424805,16.521381378173828,242242000
2020-01-01,18.077999114990234,18.450000762939453,16.524999618530273,16.573999404907227,15.368764877319336,238228000
2020-02-01,16.726999282836914,18.007999420166016,14.208999633789062,15.371000289916992,14.323630332946777,351059000
2020-03-01,15.449999809265137,16.070999145507812,11.019000053405762,14.37399959564209,13.394566535949707,520779000
2020-04-01,13.869999885559082,17.716999053955078,12.555999755859375,16.409000396728516,15.290900230407715,271008000
2020-05-01,15.829999923706055,18.033000946044922,14.753999710083008,17.59600067138672,16.476259231567383,338870000
2020-06-01,17.5,19.75,17.29400062561035,19.447999954223633,18.210407257080078,280936000
2020-07-01,19.447999954223633,20.93000030517578,18.714000701904297,19.982999801635742,18.71135711669922,271110000
2020-08-01,20.259000778198242,21.85700035095215,19.825000762939453,20.513999938964844,19.291255950927734,219081000
2020-09-01,20.589000701904297,21.617000579833984,17.131000518798828,19.374000549316406,18.219209671020508,305104000
2020-10-01,19.761999130249023,22.354000091552734,19.020999908447266,19.718000411987305,18.542707443237305,231775000
2020-11-01,19.979999542236328,25.698999404907227,19.881999969482422,25.19700050354004,23.78690528869629,181111000
2020-12-01,25.445999145507812,26.888999938964844,25.20199966430664,25.891000747680664,24.442068099975586,191116000
2021-01-01,26.20599937438965,31.760000228881836,25.770000457763672,28.006999969482422,26.439653396606445,226740000
2021-02-01,28.601999282836914,34.22100067138672,28.249000549316406,31.12299919128418,29.461544036865234,236803000
2021-03-01,31.601999282836914,33.33000183105469,27.323999404907227,33.040000915527344,31.27621078491211,380266000
2021-04-01,33.70000076293945,35.96900177001953,31.29199981689453,31.53499984741211,29.851551055908203,266867000
2021-05-01,31.761999130249023,32.39099884033203,28.589000701904297,31.68899917602539,30.088579177856445,248184000
2021-06-01,31.98900032043457,32.659000396728516,30.24799919128418,32.42100143432617,30.783615112304688,219923000
2021-07-01,32.415000915527344,35.67100143432617,28.743999481201172,34.816001892089844,33.057655334472656,228696000
2021-08-01,34.816001892089844,35.66999816894531,31.350000381469727,33.99599838256836,32.382572174072266,202791000
2021-09-01,34.095001220703125,37.459999084472656,33.38999938964844,33.45100021362305,31.86343765258789,226763000
2021-10-01,33.672000885009766,38.89899826049805,31.798999786376953,37.2760009765625,35.50690841674805,216126000
2021-11-01,37.29999923706055,42.7239990234375,36.91600036621094,40.8129997253418,38.97518539428711,241362000
2021-12-01,41.525001525878906,44.24399948120117,38.16299819946289,43.01100158691406,41.074214935302734,294977000
2022-01-01,43.11399841308594,45.71200180053711,34.40299987792969,38.926998138427734,37.17411422729492,345071000
2022-02-01,38.981998443603516,40.577999114990234,32.92599868774414,34.849998474121094,33.370601654052734,292435000
2022-03-01,34.65800094604492,38.69300079345703,31.05500030517578,36.60599899291992,35.052059173583984,311879000
2022-04-01,36.91999816894531,37.005001068115234,31.201000213623047,31.926000595092773,30.57073211669922,278932000
2022-05-01,32.16699981689453,37.23400115966797,30.64299964904785,36.48500061035156,35.052825927734375,310094000
2022-06-01,36.65299987792969,37.19900131225586,30.4950008392334,31.908000946044922,30.655488967895508,278131000
2022-07-01,30.964000701904297,38.81999969482422,28.283000946044922,38.354000091552734,36.84844970703125,304382000
2022-08-01,38.11899948120117,39.895999908447266,33.98500061035156,34.41299819946289,33.177860260009766,310499000
2022-09-01,33.486000061035156,36.27299880981445,30.218000411987305,30.26300048828125,29.176816940307617,376311000
2022-10-01,30.618999481201172,33.48899841308594,25.020000457763672,31.645000457763672,30.509214401245117,452679000
2022-11-01,32.347999572753906,39.481998443603516,30.729999542236328,39.314998626708984,38.033966064453125,334934000
2022-12-01,39.5,41.957000732421875,36.63199996948242,37.702999114990234,36.4744987487793,274670000
2023-01-01,38.400001525878906,42.94599914550781,37.257999420166016,39.24800109863281,37.96915817260742,263284000
2023-02-01,39.255001068115234,42.17900085449219,37.3849983215332,37.9379997253418,36.820396423339844,212313000
2023-03-01,37.38199996948242,39.987998962402344,35.98400115966797,39.91699981689453,38.74109649658203,250624000
2023-04-01,39.72200012207031,40.14500045776367,35.5880012512207,38.65399932861328,37.51530075073242,201242000
2023-05-01,38.58000183105469,47.39699935913086,36.965999603271484,44.29899978637695,43.13909912109375,226674000
2023-06-01,44.540000915527344,48.82500076293945,43.720001220703125,48.50199890136719,47.23204040527344,206128000
2023-07-01,48.50400161743164,51.676998138427734,44.89899826049805,51.39500045776367,50.04929733276367,225226000
2023-08-01,51.39699935913086,51.72999954223633,46.8129997253418,50.1870002746582,49.00593185424805,202109000
2023-09-01,50.358001708984375,52.01900100708008,44.01499938964844,45.86600112915039,44.78662109375,193392000
2023-10-01,45.90999984741211,50.69200134277344,44.83100128173828,46.970001220703125,45.86463928222656,209474000
2023-11-01,47.229000091552734,56.284000396728516,46.57699966430664,54.46200180053711,53.32670593261719,210026000
2023-12-01,54.32400131225586,59.74300003051758,52.71099853515625,58.130001068115234,56.918243408203125,164105000
2024-01-01,57.32099914550781,65.87799835205078,54.24100112915039,59.40399932861328,58.165679931640625,220743000
2024-02-01,59.87799835205078,68.76899719238281,59.30099868774414,68.2300033569336,66.9561996459961,191784000
2024-03-01,68.8280029296875,72.91500091552734,66.87000274658203,69.85700225830078,68.55281829833984,190775000
2024-04-01,70.0,71.81800079345703,62.31700134277344,68.92900085449219,67.64213562011719,194571000
2024-05-01,68.0469970703125,79.19599914550781,66.25,75.9530029296875,74.6866455078125,176147000
2024-06-01,77.14800262451172,87.65499877929688,73.55599975585938,82.45099639892578,81.07630157470703,151774000
2024-07-01,82.31900024414062,89.63200378417969,74.93800354003906,82.30699920654297,80.93470001220703,205332000
2024-08-01,82.1240005493164,83.98500061035156,64.80000305175781,81.94300079345703,80.7242202758789,223369000
2024-09-01,80.55899810791016,82.19999694824219,69.64199829101562,77.44100189208984,76.28917694091797,189061000
2024-10-01,77.84700012207031,83.30000305175781,65.46499633789062,66.62300109863281,65.632080078125,254910000
2024-11-01,66.6500015258789,69.43599700927734,60.939998626708984,64.7030029296875,63.917484283447266,244971000
2024-12-01,64.5009994506836,67.05000305175781,61.34000015258789,63.012001037597656,62.247005462646484,226236000
2025-01-01,63.46900177001953,78.71299743652344,63.18899917602539,73.8239974975586,72.92774200439453,261675000
2025-02-01,72.73899841308594,79.4000015258789,69.19300079345703,70.88400268554688,70.1816177368164,185212000
2025-03-01,71.4530029296875,73.51399993896484,65.3740005493164,67.9800033569336,67.30638885498047,216493000
2025-04-01,67.4000015258789,72.18399810791016,55.132999420166016,70.26899719238281,69.57269287109375,315162000
2025-05-01,68.91999816894531,81.06099700927734,67.47599792480469,75.68800354003906,75.118408203125,240061000
2025-06-01,75.23999786376953,91.48300170898438,75.19599914550781,89.5739974975586,88.89989471435547,257865000
2025-07-01,88.87799835205078,94.58699798583984,86.0,87.90299987792969,87.24148559570312,207792000
2025-08-01,85.62000274658203,95.9260025024414,85.52799987792969,87.19999694824219,86.73211669921875,201259000
2025-09-01,84.58399963378906,108.55999755859375,83.2239990234375,107.86000061035156,107.28126525878906,193746000
2025-10-01,107.51799774169922,128.44700622558594,98.09700012207031,120.8740005493164,120.22543334960938,256769000
2025-11-01,121.61399841308594,124.31400299072266,107.19599914550781,117.5469970703125,117.11244201660156,207483000
2025-12-01,116.5,128.68099975585938,115.12200164794922,121.50800323486328,121.0588150024414,176455000
2026-01-01,125.97100067138672,169.3350067138672,125.05500030517578,142.79400634765625,142.26611328125,252770000
2026-02-01,140.0030059814453,157.73500061035156,128.50399780273438,152.4550018310547,152.08876037597656,210206000
2026-03-01,147.5,158.2449951171875,132.1020050048828,147.24099731445312,146.88729858398438,229978000
2026-04-01,148.42100524902344,193.93600463867188,145.10000610351562,175.03500366210938,174.61453247070312,190464000
