,SNDK,MU,LITE,WDC,MRNA,STX,CIEN,INTC,DELL,TER,MRVL,COHR,LRCX,AMAT,ECHO,AMD,FIX,VLO,HPE,WBD,GLW,CNC,FLEX,KLAC,MPC,VRT,APA,PANW,FTNT,CAT,KEYS,PSX,NEM,JBHT,TRGP,CRWD,CRL,DDOG,FCX,LLY,ALB,MRK,NTAP,STLD,FDX,PWR,GOOGL,TGT,CASY,GOOG
2019-08-01,,44.144447326660156,55.7599983215332,41.82713317871094,15.729999542236328,39.45208740234375,40.93000030517578,41.59107208251953,23.72551727294922,51.44155502319336,23.19801139831543,37.5099983215332,19.39071273803711,45.05706787109375,34.238250732421875,31.450000762939453,37.25139617919922,57.55437469482422,11.13420295715332,27.600000381469727,23.2901668548584,46.619998931884766,7.2569708824157715,13.648486137390137,40.01508331298828,10.195775032043457,17.980581283569336,33.936668395996094,15.836000442504883,103.59070587158203,96.86000061035156,74.8465347290039,33.084739685058594,101.43595123291016,30.13347053527832,20.31999969482422,131.1999969482422,,8.461092948913574,103.99520874023438,56.30756759643555,66.34799194335938,39.94957733154297,23.524925231933594,112.56599426269531,33.35450744628906,59.00331115722656,88.34772491455078,160.83416748046875,58.88582229614258
2019-09-01,,41.78462600708008,53.560001373291016,43.55806350708008,15.920000076293945,42.77592086791992,39.22999954223633,45.20539855957031,23.877456665039062,56.33472442626953,24.165803909301758,35.209999084472656,21.395177841186523,46.82108688354492,39.619998931884766,28.989999771118164,42.618465423583984,65.16915130615234,12.314921379089355,26.6299991607666,23.850467681884766,43.2599983215332,7.889976978302002,14.714340209960938,49.39883041381836,10.146040916442871,21.339962005615234,33.9716682434082,15.35200023651123,109.95413208007812,97.25,77.70745849609375,31.566631317138672,103.88643646240234,33.512229919433594,14.577500343322754,132.3699951171875,33.90999984741211,8.810955047607422,102.94578552246094,63.7520637512207,65.02014923095703,43.64859390258789,26.18039321899414,103.72158813476562,37.23117446899414,60.520347595214844,88.24043273925781,154.4237518310547,60.417320251464844
2019-10-01,,46.367767333984375,62.65999984741211,38.05746078491211,16.75,46.14773941040039,37.119998931884766,49.59172439575195,24.351686477661133,59.5546875,23.666353225708008,33.150001525878906,25.09172821044922,50.91206359863281,39.0,33.93000030517578,48.573280334472656,74.14482116699219,13.321551322937012,26.959999084472656,24.778730392456055,53.08000183105469,8.854558944702148,15.599325180053711,52.00090026855469,10.215669631958008,18.25902557373047,37.89833450317383,16.312000274658203,120.899169921875,100.91000366210938,88.65021514892578,33.0733642578125,110.3740463256836,33.18671798706055,12.477499961853027,129.97999572753906,33.59000015258789,9.091861724853516,104.8973388671875,55.700523376464844,66.93568420410156,46.88792419433594,26.672372817993164,108.77336120605469,41.4172248840332,62.38679885864258,88.24043273925781,163.98687744140625,62.45486068725586
2019-11-01,,46.32876968383789,73.66000366210938,37.084842681884766,20.360000610351562,47.45988082885742,37.959999084472656,51.2054328918457,22.325838088989258,60.97371292114258,25.587614059448242,29.190000534057617,24.701974868774414,54.51533126831055,42.06999969482422,39.150001525878906,49.33490753173828,73.66165924072266,12.850708961486816,32.939998626708984,24.45218849182129,60.470001220703125,8.944989204406738,15.194437980651855,49.71766662597656,10.175880432128906,18.781673431396484,37.869998931884766,21.02199935913086,126.97924041748047,107.02999877929688,87.71757507324219,31.966217041015625,108.78850555419922,31.18082618713379,14.5,145.25,40.77000045776367,10.536190032958984,108.6485595703125,59.9555549621582,67.33731842041016,50.84000015258789,29.633045196533203,114.03888702392578,41.01339340209961,64.63140106201172,103.79150390625,166.82864379882812,64.67774963378906
2019-12-01,,52.44287109375,79.30000305175781,46.766841888427734,19.559999465942383,47.83174133300781,42.689998626708984,52.79319763183594,23.661056518554688,66.42911529541016,25.830463409423828,33.66999816894531,27.185791015625,57.47176742553711,43.310001373291016,45.86000061035156,48.128089904785156,72.24227905273438,12.973031997680664,32.7400016784668,24.511125564575195,62.869998931884766,9.510172843933105,16.52137565612793,49.39790344238281,10.971648216247559,21.571950912475586,38.54166793823242,21.351999282836914,129.56739807128906,102.62999725341797,85.18669891357422,36.29916000366211,109.87995147705078,34.851173400878906,12.467499732971191,152.75999450683594,37.779998779296875,12.147171020507812,121.68452453613281,67.35749053955078,70.73094940185547,52.23288345336914,30.114694595336914,108.19705963134766,40.146488189697266,66.38088989257812,106.44834899902344,152.63900756835938,66.26675415039062
2020-01-01,,51.77003860473633,75.7699966430664,48.64583206176758,20.510000228881836,45.81396484375,40.66999816894531,56.392127990722656,22.45475196838379,64.28589630126953,23.379676818847656,33.650001525878906,27.725971221923828,54.60005187988281,39.90999984741211,47.0,44.79724884033203,65.03732299804688,11.394350051879883,29.260000228881836,22.47344398498535,62.810001373291016,9.90956974029541,15.368768692016602,44.68358612060547,12.334400177001953,23.309843063354492,39.130001068115234,23.07200050354004,116.04859924316406,92.98999786376953,69.86363220214844,37.644187927246094,101.55288696289062,31.9185848236084,15.272500038146973,154.5800018310547,46.209999084472656,10.315073013305664,129.28578186035156,74.0342025756836,66.44588470458984,45.155174255371094,26.434406280517578,103.49595642089844,38.608089447021484,71.00934600830078,91.943603515625,154.7410125732422,71.08476257324219
2020-02-01,,51.253204345703125,77.81999969482422,41.263545989990234,25.93000030517578,38.5467529296875,38.45000076293945,49.21492004394531,18.628650665283203,57.32694625854492,20.714942932128906,29.690000534057617,27.28155517578125,54.894901275634766,34.91999816894531,45.47999954223633,40.76165008544922,51.70630645751953,10.461860656738281,25.700000762939453,20.267120361328125,53.02000045776367,8.372267723083496,14.323633193969727,39.269283294677734,11.727627754211426,21.169145584106445,30.770000457763672,20.41200065612793,109.76686096191406,94.76000213623047,57.81568145751953,37.28495788574219,90.96080780029297,28.333209991455078,14.90999984741211,155.57000732421875,45.150001525878906,9.25568675994873,117.3828125,75.48204803466797,59.539974212646484,39.50654983520508,23.55917739868164,101.01301574707031,37.602203369140625,66.37394714355469,86.00403594970703,156.81881713867188,66.3812484741211
2020-03-01,,41.01426696777344,73.69999694824219,30.910526275634766,29.950000762939453,39.865482330322266,39.810001373291016,47.97391128540039,18.209671020507812,52.84889221191406,22.00840187072754,28.5,22.447776794433594,43.277435302734375,31.969999313354492,45.47999954223633,35.375431060791016,35.40224075317383,8.028995513916016,19.440000534057617,17.447052001953125,59.40999984741211,6.314995765686035,13.394567489624023,19.56011199951172,8.604240417480469,3.5508434772491455,27.32666778564453,20.233999252319336,102.52210998535156,83.68000030517578,41.434837341308594,37.93477249145508,86.98997497558594,6.042667865753174,13.920000076293945,126.20999908447266,35.97999954223633,6.272678375244141,129.0996856689453,52.271610260009766,60.329811096191406,35.253170013427734,20.189579010009766,87.20285034179688,31.29079246520996,57.58686447143555,77.62908172607422,127.4502182006836,57.63237380981445
2020-04-01,,46.699317932128906,80.91000366210938,34.67119598388672,45.9900016784668,40.80493927001953,46.25,53.168418884277344,19.6553897857666,61.0147590637207,26.077816009521484,34.41999816894531,23.876956939697266,46.92323303222656,31.549999237060547,52.38999938964844,32.22987365722656,49.44294357299805,8.318403244018555,22.420000076293945,18.695697784423828,66.58000183105469,7.354936122894287,15.290901184082031,26.565980911254883,10.533977508544922,11.1441068649292,32.75166702270508,21.54800033569336,103.76649475097656,96.7699966430664,56.51046371459961,49.83127975463867,95.37489318847656,11.426790237426758,16.915000915527344,144.6699981689453,45.119998931884766,8.205591201782227,143.9156036376953,56.96371841430664,62.211692810058594,37.461456298828125,21.739179611206055,91.16529083251953,35.91496658325195,66.74317169189453,91.63187408447266,145.95045471191406,66.84365844726562
2020-05-01,,46.71883010864258,73.31999969482422,33.38456726074219,61.5,43.3292121887207,55.2599983215332,56.098514556884766,22.855321884155273,65.4898681640625,31.81220817565918,47.529998779296875,25.597013473510742,53.273834228515625,31.15999984741211,53.79999923706055,35.93819808959961,52.82805633544922,8.028995513916016,21.75,19.542526245117188,66.25,7.317256927490234,16.476255416870117,29.59108543395996,12.6626558303833,9.193034172058105,39.211666107177734,27.84000015258789,107.11006927490234,108.12999725341797,61.2093505859375,48.98511505126953,113.17716217041016,15.773555755615234,21.952499389648438,179.66000366210938,71.2699966430664,8.428621292114258,143.01292419433594,70.95658874511719,63.29378128051758,38.12046432495117,23.790382385253906,93.89083099365234,36.47800064086914,71.0460205078125,102.68570709228516,153.97048950195312,70.82157135009766
2020-06-01,,50.23905944824219,81.43000030517578,33.21903610229492,64.20999908447266,40.05833053588867,54.15999984741211,53.335044860839844,25.29555320739746,82.5805435180664,34.1917839050293,47.220001220703125,30.37396812438965,57.32296371459961,27.959999084472656,52.61000061035156,39.580589294433594,46.62885284423828,8.129707336425781,21.100000381469727,22.209367752075195,63.54999923706055,7.7241902351379395,18.21040153503418,31.477371215820312,13.488264083862305,11.501944541931152,38.2783317565918,27.45400047302246,112.7896728515625,100.77999877929688,56.235015869140625,51.946773529052734,113.81082916259766,17.695653915405273,25.072500228881836,174.35000610351562,86.94999694824219,10.751836776733398,153.5133056640625,71.9266357421875,61.11760330200195,37.9749755859375,23.601503372192383,101.32157897949219,38.79943084716797,70.2793197631836,100.67112731933594,144.12864685058594,70.06278228759766
2020-07-01,,48.81536865234375,92.83000183105469,32.42900848388672,74.0999984741211,37.418678283691406,59.5099983215332,42.548580169677734,27.547014236450195,86.92896270751953,35.62294387817383,50.720001220703125,35.41657257080078,61.002262115478516,27.299999237060547,77.43000030517578,48.2834587097168,44.57566833496094,8.246681213378906,21.100000381469727,26.582639694213867,65.25,8.658628463745117,18.71135711669922,32.16788101196289,14.42329216003418,13.10222053527832,42.6533317565918,27.65999984741211,119.36551666259766,99.88999938964844,48.50758743286133,58.22346115112305,122.3792495727539,16.20211410522461,28.299999237060547,198.99000549316406,93.86000061035156,12.00637149810791,140.5257110595703,76.81739044189453,63.41752624511719,38.33555603027344,24.795602798461914,121.6842041015625,39.531307220458984,73.74360656738281,105.66565704345703,153.75599670410156,73.49996185302734
2020-08-01,,44.37849044799805,86.0,28.907711029052734,64.88999938964844,39.71079635620117,56.77000045776367,45.72748565673828,30.424650192260742,83.03006744384766,37.87928771972656,44.5,31.58344268798828,58.607566833496094,29.3799991607666,90.81999969482422,49.31024932861328,42.429569244384766,8.079575538635254,22.06999969482422,28.022666931152344,61.31999969482422,8.183873176574707,19.291259765625,30.315471649169922,16.14413833618164,12.632761001586914,42.901668548583984,26.402000427246094,127.83645629882812,98.5199966430664,46.38683319091797,56.60801696777344,133.1875762939453,15.076475143432617,31.4325008392334,218.9499969482422,83.55000305175781,14.506150245666504,139.4254913330078,84.78234100341797,67.39298248291016,41.00952911376953,26.704349517822266,158.8542022705078,50.687503814697266,80.7603759765625,127.55551147460938,171.77906799316406,80.99488830566406
2020-09-01,,45.792449951171875,75.12999725341797,27.50069808959961,70.75,41.32694625854492,39.689998626708984,46.472408294677734,31.165922164916992,77.73693084716797,38.77792739868164,40.560001373291016,31.273204803466797,56.56201171875,24.889999389648438,81.98999786376953,50.12770462036133,34.950538635253906,7.928119659423828,21.770000457763672,27.97949981689453,58.33000183105469,8.394875526428223,18.21921157836914,25.083364486694336,17.22837257385254,8.083260536193848,40.79166793823242,23.562000274658203,133.98077392578125,98.77999877929688,41.126956939697266,53.589229583740234,119.76838684082031,12.435211181640625,34.33000183105469,226.4499969482422,102.16000366210938,14.534028053283691,139.07786560058594,83.4994125366211,66.03619384765625,37.9375,26.117023468017578,182.26568603515625,52.32944107055664,72.63592529296875,132.7939910888672,171.5858612060547,72.83780670166016
2020-10-01,,49.088401794433594,82.69000244140625,28.388545989990234,67.47000122070312,40.11070251464844,39.38999938964844,39.74117660522461,27.744997024536133,85.94500732421875,36.690433502197266,45.470001220703125,32.246986389160156,56.352699279785156,23.15999984741211,75.29000091552734,44.57093811035156,31.1505184173584,7.310454845428467,20.239999771118164,27.59964942932129,59.099998474121094,10.6631498336792,18.54270362854004,25.22015380859375,17.556623458862305,7.103067398071289,36.8650016784668,22.073999404907227,141.93902587890625,104.87000274658203,37.01742935180664,53.07402801513672,115.3711166381836,14.316437721252441,30.959999084472656,227.6999969482422,90.75,16.11381721496582,122.57872772216797,87.17495727539062,59.87440872192383,38.394065856933594,28.71686553955078,188.02671813964844,61.80339050292969,80.09526062011719,128.40750122070312,163.12156677246094,80.3421401977539
2020-11-01,,62.49654006958008,86.37999725341797,33.7682991027832,152.74000549316406,49.328948974609375,44.79999923706055,43.709625244140625,31.78288459777832,108.04705810546875,45.278594970703125,67.6500015258789,42.67106628417969,78.70610046386719,23.770000457763672,92.66000366210938,49.151153564453125,44.15896224975586,9.341134071350098,26.90999984741211,32.50335693359375,61.650001525878906,12.230594635009766,23.78690528869629,33.719486236572266,18.61101722717285,11.031149864196777,48.98666763305664,24.645999908447266,156.88755798339844,120.04000091552734,48.8083610534668,49.678775787353516,128.47821044921875,20.961761474609375,38.31999969482422,234.52000427246094,98.91999816894531,21.73598861694336,137.55418395996094,127.16642761230469,63.9981689453125,46.63448715209961,33.03169631958008,207.67214965820312,67.65409851074219,86.9489974975586,152.0712890625,175.80780029296875,87.26759338378906
2020-12-01,,73.31080627441406,94.80000305175781,41.67616271972656,104.47000122070312,52.68148422241211,52.849998474121094,45.03853988647461,33.744285583496094,117.39859771728516,46.56041717529297,75.95999908447266,44.633724212646484,82.35130310058594,21.190000534057617,91.70999908447266,51.36534881591797,46.45847702026367,10.127091407775879,30.09000015258789,31.26994514465332,60.029998779296875,13.549359321594238,24.442066192626953,35.87031555175781,18.581159591674805,12.143675804138184,59.231666564941406,29.70599937438965,164.50648498535156,132.08999633789062,56.34958267211914,50.922088623046875,129.7793426513672,23.53069305419922,52.95500183105469,249.86000061035156,98.44000244140625,24.180009841918945,159.4552459716797,138.3422088623047,65.63494873046875,57.945396423339844,33.866554260253906,188.55673217773438,71.35731506347656,86.86178588867188,149.53013610839844,172.84674072265625,86.82845306396484
2021-01-01,,76.32398223876953,93.80000305175781,42.45867156982422,173.16000366210938,56.03764343261719,53.38999938964844,50.18244934082031,33.560115814208984,111.12181854248047,50.39964294433594,84.06999969482422,45.73758316040039,92.25634002685547,20.940000534057617,85.63999938964844,54.0672492980957,46.343509674072266,10.545849800109863,41.41999816894531,31.157028198242188,60.29999923706055,13.293142318725586,26.439653396606445,37.4313850402832,20.024261474609375,12.238211631774902,58.45833206176758,28.950000762939453,166.1267547607422,141.58999633789062,54.62540817260742,50.675506591796875,127.8893814086914,24.501117706298828,53.95000076293945,259.04998779296875,102.75,25.007078170776367,196.4102325439453,152.54025268554688,61.83967590332031,58.55119705200195,31.47835350036621,170.9226531982422,69.8215560913086,90.56492614746094,153.46044921875,181.73672485351562,90.98482513427734
2021-02-01,,89.25430297851562,90.0,51.56287384033203,154.80999755859375,62.0634765625,52.16999816894531,55.28017807006836,37.32636642456055,126.02787780761719,47.2851676940918,84.30000305175781,53.60451889038086,112.99620056152344,22.700000762939453,84.51000213623047,60.41720199584961,64.19432830810547,12.443076133728027,53.029998779296875,33.42329406738281,58.540000915527344,13.707611083984375,29.4615478515625,47.921138763427734,20.83041000366211,16.90895652770996,59.71833419799805,33.77000045776367,196.1466064453125,141.52000427246094,67.67293548583984,46.23715591430664,139.7669219970703,27.687955856323242,54.0,286.1400146484375,95.41000366210938,31.51207733154297,194.30950927734375,147.42935180664062,58.26905822753906,55.16712951660156,38.19288635253906,184.83816528320312,83.07844543457031,100.20693969726562,155.93722534179688,195.77313232421875,100.95292663574219
2021-03-01,,86.016845703125,91.3499984741211,50.22357177734375,130.9499969482422,65.62572479248047,54.720001220703125,58.20880889892578,40.58615493774414,119.23699188232422,47.97074508666992,68.37000274658203,56.392066955566406,127.72900390625,24.0,78.5,73.04422760009766,59.707881927490234,13.561394691467285,43.459999084472656,38.02947235107422,63.90999984741211,13.798041343688965,31.276208877563477,46.92973327636719,19.90483283996582,15.340614318847656,53.676666259765625,36.88399887084961,210.6750030517578,143.39999389648438,66.44252014160156,51.74625015258789,159.94168090820312,28.42200469970703,45.627498626708984,289.8299865722656,83.33999633789062,30.601383209228516,177.1726837158203,137.3717041015625,62.39918899536133,64.04145812988281,46.87016677856445,206.82958984375,87.17046356201172,102.21959686279297,168.37368774414062,209.56719970703125,102.52754211425781
2021-04-01,,83.93003845214844,85.05000305175781,53.1429328918457,178.82000732421875,79.38359832763672,50.470001220703125,52.32426452636719,45.273231506347656,122.5687255859375,44.33124542236328,67.13999938964844,58.780418395996094,126.87812042236328,24.450000762939453,81.62000274658203,80.45902252197266,61.67592239379883,13.802639961242676,37.65999984741211,38.641292572021484,61.7400016784668,13.112282752990723,29.851547241210938,48.82482147216797,22.59198760986328,17.16559410095215,58.89833450317383,40.84600067138672,208.19557189941406,144.35000610351562,65.9291763305664,53.583595275878906,162.45396423339844,31.14403533935547,52.127498626708984,332.45001220703125,85.7699966430664,35.121456146240234,173.33180236816406,158.11236572265625,60.30274963378906,66.25330352783203,50.06502151489258,211.3952178955078,95.81524658203125,116.6407241821289,176.1858673095703,215.71237182617188,119.45282745361328
2021-05-01,,82.04805755615234,81.37000274658203,56.60403823852539,185.00999450683594,82.4859619140625,52.869998931884766,52.271339416503906,45.41596984863281,129.79443359375,47.361175537109375,67.37000274658203,61.56572723388672,132.2908172607422,26.489999771118164,80.08000183105469,81.10243225097656,67.89387512207031,13.750944137573242,32.11000061035156,38.344505310058594,73.5999984741211,13.767897605895996,30.08858299255371,54.73659133911133,24.701900482177734,17.852222442626953,60.54166793823242,43.70800018310547,220.0332489013672,142.3800048828125,69.35983276367188,63.0880241394043,163.52635192871094,34.887786865234375,55.537498474121094,337.989990234375,91.05000305175781,39.78756332397461,190.26251220703125,157.08755493164062,61.4278564453125,68.63058471679688,57.645877838134766,229.23536682128906,94.5362548828125,116.8067398071289,193.52488708496094,214.40176391601562,119.52418518066406
2021-06-01,,82.8671646118164,82.02999877929688,53.54923629760742,234.97999572753906,75.74922180175781,56.88999938964844,51.37452697753906,45.890201568603516,131.37338256835938,57.196231842041016,72.58999633789062,61.76974868774414,136.3803253173828,24.290000915527344,93.93000030517578,77.08155059814453,65.93475341796875,12.658585548400879,30.68000030517578,35.94523239135742,72.93000030517578,13.466465950012207,30.783613204956055,53.514320373535156,27.17009735107422,18.564586639404297,61.84166717529297,47.63800048828125,198.6304931640625,154.41000366210938,70.67753601074219,54.82415771484375,155.3376007080078,39.9063720703125,62.82749938964844,369.9200134277344,104.08000183105469,34.56264877319336,218.62948608398438,158.74008178710938,66.53821563720703,72.57791137695312,55.27787399291992,217.77293395996094,89.85646057128906,121.01641082763672,206.1638946533203,188.965576171875,124.22078704833984
2021-07-01,,75.65115356445312,83.98999786376953,48.854183197021484,353.6000061035156,75.72340393066406,58.13999938964844,49.15995788574219,44.485923767089844,124.54771423339844,59.396728515625,69.80999755859375,60.50815963745117,134.01473999023438,22.299999237060547,106.19000244140625,73.12916564941406,56.55289840698242,12.589129447937012,29.010000228881836,36.7889289855957,68.61000061035156,13.541824340820312,33.05766677856445,48.908653259277344,27.906574249267578,16.11568832397461,66.50833129882812,54.448001861572266,189.7129669189453,164.5500030517578,60.47367858886719,54.33975601196289,160.5806884765625,37.893985748291016,63.40250015258789,406.9200134277344,110.69999694824219,35.559326171875,231.94618225097656,194.15171813964844,65.7682113647461,71.03018951416016,59.77616882324219,204.35604858398438,90.18388366699219,133.5423583984375,222.6321258544922,192.27659606933594,134.03921508789062
2021-08-01,,71.86760711669922,86.63999938964844,47.55250549316406,376.69000244140625,75.45632934570312,57.130001068115234,49.792564392089844,44.872676849365234,119.19183349609375,60.0642204284668,62.97999954223633,57.41444778442383,129.65438842773438,27.0,110.72000122070312,74.44745635986328,56.80218505859375,13.422614097595215,28.84000015258789,35.35368728637695,62.97999954223633,14.001506805419922,32.382572174072266,53.02253723144531,28.035961151123047,16.743127822875977,76.83999633789062,63.02799987792969,193.49346923828125,179.3800048828125,59.28921127319336,50.161773681640625,169.41575622558594,39.52277374267578,70.25,443.8599853515625,137.8000030517578,33.96335983276367,246.82882690429688,223.08038330078125,65.2719955444336,79.36569213867188,62.59569549560547,193.94662475585938,101.29566192626953,143.42572021484375,211.35560607910156,198.9383087158203,144.19070434570312
2021-09-01,,69.31198120117188,83.54000091552734,42.46619415283203,384.8599853515625,71.66753387451172,51.349998474121094,49.07413864135742,47.902252197265625,107.14899444580078,59.200416564941406,59.36000061035156,54.16099548339844,123.51371765136719,25.510000228881836,102.9000015258789,69.88143157958984,60.45138168334961,12.474181175231934,25.3799991607666,32.25946807861328,62.310001373291016,13.323286056518555,31.86344337463379,55.294803619384766,23.975372314453125,18.419160842895508,79.83333587646484,58.40800094604492,176.15089416503906,164.2899932861328,58.40517807006836,47.41738510131836,159.69393920898438,44.28314208984375,61.44499969482422,412.6700134277344,141.35000610351562,30.360759735107422,220.79754638671875,206.68023681640625,64.83831024169922,80.10643005371094,54.468109130859375,160.52862548828125,112.9818344116211,132.50106811523438,195.772216796875,183.2710723876953,132.10079956054688
2021-10-01,,67.47615814208984,82.58000183105469,39.34368133544922,345.2099914550781,77.35613250732422,54.290000915527344,45.13199996948242,50.641746520996094,135.68081665039062,67.30306243896484,60.5099983215332,53.630001068115234,131.11280822753906,23.459999084472656,120.2300033569336,89.62501525878906,66.24210357666016,12.824334144592285,23.440000534057617,31.446134567260742,71.23999786376953,12.735493659973145,35.506900787353516,58.98052215576172,25.55780792236328,22.57940101623535,84.84833526611328,67.26799774169922,188.23240661621094,180.02000427246094,62.366676330566406,47.15541076660156,188.31509399414062,49.28638458251953,70.44999694824219,448.67999267578125,167.0500030517578,35.27853775024414,243.45545959472656,236.4122314453125,76.00870513916016,80.14033508300781,61.54672622680664,172.41688537597656,120.38690185546875,146.74478149414062,222.17236328125,186.6226348876953,146.97462463378906
2021-11-01,,82.02603149414062,86.7699966430664,43.51957702636719,352.42999267578125,89.16756439208984,60.22999954223633,45.63134765625,51.298004150390625,150.14048767089844,69.9263916015625,62.529998779296875,64.6953353881836,141.45372009277344,27.3700008392334,158.3699951171875,93.07853698730469,58.07205581665039,12.561720848083496,23.270000457763672,32.99711227416992,71.41000366210938,12.886208534240723,38.975181579589844,54.917720794677734,25.52781867980957,22.20035743713379,91.15666961669922,66.4219970703125,178.3968048095703,194.47999572753906,58.368431091308594,47.95879364013672,182.83717346191406,46.54576110839844,54.28499984741211,365.8699951171875,178.2899932861328,34.67995834350586,237.8032989501953,251.53309631347656,64.6656723022461,79.7634048461914,55.69754409790039,168.63958740234375,112.94212341308594,140.65032958984375,209.3814239501953,189.3020477294922,141.20701599121094
2021-12-01,,91.05797576904297,105.7699966430664,49.06486129760742,253.97999572753906,98.77936553955078,76.97000122070312,47.764522552490234,51.02546691894531,160.6101531982422,85.96125793457031,68.33000183105469,68.58538055419922,151.22735595703125,26.350000381469727,143.89999389648438,97.07167053222656,65.15973663330078,13.911911964416504,23.540000915527344,33.12165451049805,82.4000015258789,13.813112258911133,41.0742073059082,57.75160598754883,24.860748291015625,23.16520881652832,92.7933349609375,71.87999725341797,190.75128173828125,206.50999450683594,61.14466857910156,54.692298889160156,195.5006866455078,47.0956916809082,51.1875,376.7799987792969,178.11000061035156,39.02898025512695,264.82025146484375,221.00897216796875,66.78675079345703,82.55439758300781,58.0538215637207,189.91505432128906,113.8156509399414,143.578857421875,198.73373413085938,192.2835235595703,143.4150390625
2022-01-01,,80.42233276367188,101.4800033569336,38.92985534667969,169.3300018310547,93.6821517944336,66.30999755859375,45.278907775878906,51.60686111450195,115.3332748413086,70.20246887207031,63.400001525878906,56.26069259643555,132.7947998046875,23.690000534057617,114.25,88.08464050292969,71.97847747802734,14.40593147277832,27.90999984741211,37.400875091552734,77.76000213623047,12.192915916442871,37.174102783203125,64.75509643554688,20.76873207092285,28.720645904541016,86.23332977294922,59.448001861572266,186.874267578125,168.82000732421875,71.54922485351562,53.9427375793457,184.1570587158203,53.58694839477539,45.15999984741211,329.760009765625,146.11000061035156,34.92694091796875,235.26263427734375,208.69027709960938,71.00448608398438,78.05776977539062,51.92763137817383,180.53094482421875,102.0258560180664,134.11428833007812,189.27964782714844,183.33084106445312,134.51254272460938
2022-02-01,,86.86434936523438,98.86000061035156,38.32792282104492,153.60000610351562,90.19367218017578,68.41999816894531,44.57715606689453,46.292640686035156,115.92157745361328,67.18396759033203,69.45999908447266,53.53597640991211,129.20248413085938,24.34000015258789,123.33999633789062,84.35640716552734,73.27664184570312,14.044238090515137,28.049999237060547,36.183013916015625,82.62000274658203,12.426526069641113,33.37060546875,70.79717254638672,12.963034629821777,30.813507080078125,99.04166412353516,68.90399932861328,173.91285705566406,157.3699951171875,71.8445053100586,58.37843704223633,194.49205017089844,59.2921257019043,48.8025016784668,291.1600036621094,161.11000061035156,44.0574836730957,240.6348114013672,185.19679260253906,66.73445129394531,70.7220687866211,66.0132064819336,163.2091827392578,108.20384216308594,133.8699493408203,172.28265380859375,183.5944366455078,133.71212768554688
2022-03-01,,76.14070129394531,97.5999984741211,37.35730743408203,172.25999450683594,79.18804168701172,60.630001068115234,46.31538391113281,45.593170166015625,116.22630310058594,70.50727081298828,72.48999786376953,51.43640899658203,126.891845703125,24.34000015258789,109.33999633789062,87.45637512207031,89.09722137451172,14.85001277923584,24.920000076293945,33.057289123535156,84.19000244140625,13.978899955749512,35.05207443237305,77.7341537475586,13.93874454498291,35.742977142333984,103.75166320800781,68.3479995727539,206.5852813720703,157.97000122070312,73.67814636230469,70.56299591064453,192.44107055664062,68.45306396484375,56.77000045776367,283.9700012207031,151.47000122070312,46.675594329833984,275.6975402832031,209.51063537597656,72.13721466064453,74.89067840576172,78.34827423095703,170.48361206054688,130.7206268310547,137.84523010253906,183.01959228515625,193.44378662109375,138.42901611328125
2022-04-01,,66.74964904785156,81.20999908447266,39.93056869506836,134.41000366210938,72.26458740234375,55.16999816894531,40.736228942871094,43.00355911254883,103.6727523803711,57.15744400024414,61.209999084472656,44.56208419799805,106.24063110351562,23.350000381469727,85.5199966430664,82.94647216796875,97.81916046142578,13.694719314575195,18.149999618530273,31.51683235168457,80.55000305175781,12.426526069641113,30.570730209350586,79.33428955078125,12.475176811218262,35.49713897705078,93.54666900634766,57.801998138427734,196.1360626220703,140.27000427246094,73.99370574951172,64.70124816894531,163.74598693847656,66.8961181640625,49.689998626708984,241.50999450683594,120.77999877929688,38.171058654785156,281.2428283691406,182.68112182617188,77.97501373291016,66.50996398925781,80.52696990966797,146.42771911621094,115.25720977783203,113.10655975341797,197.18890380859375,196.83238220214844,113.96174621582031
2022-05-01,,72.2802963256836,86.08000183105469,45.6639518737793,145.3300018310547,74.58120727539062,50.81999969482422,41.840023040771484,45.68385314941406,107.52330017089844,58.210445404052734,62.5,49.75440979003906,113.19829559326172,24.030000686645508,101.86000061035156,88.30368041992188,114.64750671386719,13.863569259643555,18.450000762939453,32.32891082763672,81.44000244140625,12.863601684570312,35.05282211303711,93.10430908203125,10.941916465759277,40.770103454589844,83.79666900634766,58.827999114990234,201.08279418945312,145.60000610351562,86.8601303100586,60.26054382324219,165.79510498046875,65.62944793701172,39.997501373291016,234.0800018310547,95.38999938964844,36.78730773925781,302.7755126953125,246.71377563476562,80.9114990234375,65.32958221435547,80.17949676513672,165.46615600585938,118.25839233398438,112.7621078491211,140.1815643310547,204.88949584960938,113.0423355102539
