,NVDA,INTC,F,TSLA,AAPL,PFE,PLTR,T,AMZN,NFLX,AMD,SMCI,MU,BAC,WBD,GOOGL,CMCSA,KVUE,MSFT,HOOD,ORCL,HBAN,VZ,AVGO,MRVL,HPE,CCL,WMT,CSCO,PCG,GOOG,NKE,CMG,UBER,NCLH,NOW,TTD,XOM,PYPL,FCX,KO,META,KEY,SLB,HPQ,CVNA,WFC,RF,KHC,BSX
2019-10-01,4.993372440338135,49.59172439575195,6.1940131187438965,20.994667053222656,59.67856216430664,25.810901641845703,,18.362417221069336,88.83300018310547,28.740999221801758,33.93000030517578,2.068000078201294,46.367767333984375,26.553375244140625,26.959999084472656,62.38679885864258,34.44108200073242,,134.81027221679688,,49.46943664550781,10.355733871459961,40.883056640625,24.850013732910156,23.666353225708008,13.321551322937012,41.2469596862793,35.53253936767578,39.06330490112305,6.06419563293457,62.45486068725586,81.12032318115234,15.563199996948242,31.5,50.7599983215332,49.45199966430664,20.079999923706055,49.538177490234375,103.2061767578125,9.091861724853516,44.350276947021484,189.98165893554688,13.012535095214844,27.68094825744629,13.618843078613281,16.215999603271484,43.107025146484375,12.229225158691406,23.1877384185791,41.70000076293945
2019-11-01,5.387832164764404,51.2054328918457,6.532919406890869,21.996000289916992,64.30687713623047,26.1622257232666,,17.832870483398438,90.04000091552734,31.465999603271484,39.150001525878906,2.130000114440918,46.32876968383789,28.294164657592773,32.939998626708984,64.63140106201172,33.92624282836914,,142.82638549804688,,50.967403411865234,10.912734031677246,40.727561950683594,26.83224868774414,25.587614059448242,12.850708961486816,43.85519027709961,36.08708190917969,37.25444030761719,7.332075119018555,64.67774963378906,84.910400390625,16.278400421142578,29.600000381469727,53.63999938964844,56.608001708984375,26.333999633789062,50.55110549926758,107.0826187133789,10.536190032958984,43.83603286743164,199.88470458984375,14.040793418884277,30.653127670288086,15.743597030639648,19.06399917602539,45.9050178527832,12.639395713806152,22.14118003845215,43.25
2019-12-01,5.849206447601318,52.79319763183594,6.7059760093688965,27.8886661529541,70.65935516357422,26.610483169555664,,18.643884658813477,92.39199829101562,32.356998443603516,45.86000061035156,2.4019999504089355,52.44287109375,30.07086944580078,32.7400016784668,66.38088989257812,34.55636215209961,,148.78927612304688,,48.09855270385742,11.161120414733887,41.5118293762207,27.087753295898438,25.830463409423828,12.973031997680664,49.44895935058594,36.172855377197266,39.43330001831055,10.683599472045898,66.26675415039062,92.01278686523438,16.74220085144043,29.739999771118164,58.40999984741211,56.4640007019043,25.97800064086914,51.7753791809082,107.24124145507812,12.147171020507812,45.436790466308594,203.46327209472656,14.797484397888184,34.51483917236328,16.2518310546875,18.40999984741211,45.34868621826172,13.156634330749512,23.32447052001953,45.220001220703125
2020-01-01,5.877294540405273,56.392127990722656,6.468021869659424,43.371334075927734,74.4756851196289,25.551233291625977,,18.266801834106445,100.43599700927734,34.50899887084961,47.0,2.7960000038146973,51.77003860473633,28.0302734375,29.260000228881836,71.00934600830078,33.34531784057617,,160.61122131347656,,47.8293342590332,10.043526649475098,40.60490798950195,26.15688705444336,23.379676818847656,11.394350051879883,42.34730529785156,34.84878921508789,38.074954986572266,14.949176788330078,71.08476257324219,87.46253204345703,17.3351993560791,36.290000915527344,53.849998474121094,67.64600372314453,26.917999267578125,46.09181213378906,112.91212463378906,10.315073013305664,47.94053649902344,200.15234375,13.678900718688965,28.77094078063965,16.86077880859375,15.850000381469727,39.566307067871094,11.937579154968262,21.197460174560547,41.869998931884766
2020-02-01,6.7175517082214355,49.21492004394531,5.10401725769043,44.53266525268555,65.9332046508789,22.93024444580078,,17.101459503173828,94.1875,36.90299987792969,45.47999954223633,2.5380001068115234,51.253204345703125,24.33331871032715,25.700000762939453,66.37394714355469,31.21442222595215,,153.2731475830078,,45.102745056152344,9.081361770629883,36.998016357421875,23.367708206176758,20.714942932128906,10.461860656738281,32.93081283569336,32.775943756103516,33.072296142578125,15.234203338623047,66.3812484741211,81.40282440185547,15.471599578857422,33.869998931884766,37.2599983215332,65.21800231933594,28.725000381469727,38.71540451049805,107.06278228759766,9.25568675994873,43.909912109375,190.79452514648438,11.953500747680664,23.602432250976562,16.44163703918457,16.582000732421875,34.80035400390625,10.365836143493652,17.981544494628906,37.38999938964844
2020-03-01,6.556620121002197,47.97391128540039,3.542011022567749,34.93333435058594,61.3336067199707,22.395063400268555,,14.154105186462402,97.48600006103516,37.54999923706055,45.47999954223633,2.128000020980835,41.01426696777344,18.241844177246094,19.440000534057617,57.58686447143555,26.716596603393555,,149.2051239013672,,44.072296142578125,6.186525821685791,36.70428466796875,20.668548583984375,22.00840187072754,8.028995513916016,12.961709976196289,34.73699951171875,32.558780670166016,8.83583927154541,57.63237380981445,75.35543823242188,13.088000297546387,27.920000076293945,10.960000038146973,57.316001892089844,19.299999237060547,28.57745933532715,94.91796875,6.272678375244141,36.64337158203125,165.3479766845703,7.668283462524414,11.753296852111816,13.857678413391113,11.017999649047852,24.44969940185547,6.951386451721191,18.26861572265625,32.630001068115234
2020-04-01,7.26999044418335,53.168418884277344,3.7326788902282715,52.12533187866211,70.86321258544922,26.319690704345703,,15.141610145568848,123.69999694824219,41.98500061035156,52.38999938964844,2.2899999618530273,46.699317932128906,20.664928436279297,22.420000076293945,66.74317169189453,29.242162704467773,,169.545654296875,,48.532989501953125,6.962666988372803,39.667572021484375,23.677732467651367,26.077816009521484,8.318403244018555,15.648531913757324,37.161434173583984,35.434322357177734,10.45754337310791,66.84365844726562,79.39917755126953,17.570999145507812,30.270000457763672,16.399999618530273,70.30799865722656,29.257999420166016,34.974830627441406,121.94390869140625,8.205591201782227,38.00145721435547,202.927978515625,8.614803314208984,14.654592514038086,12.380908966064453,16.02199935913086,24.74786949157715,8.330815315246582,22.39640998840332,37.47999954223633
2020-05-01,8.83054256439209,56.098514556884766,4.187347412109375,55.66666793823242,76.89329528808594,26.464189529418945,,15.335415840148926,122.11849975585938,41.972999572753906,53.79999923706055,2.5959999561309814,46.71883010864258,20.725072860717773,21.75,71.0460205078125,30.773048400878906,,173.85064697265625,,49.26597595214844,6.6989312171936035,39.61922836303711,25.39067268371582,31.81220817565918,8.028995513916016,15.491063117980957,38.09565734863281,39.98276138305664,11.656620979309082,70.82157135009766,90.00566864013672,20.07819938659668,36.31999969482422,15.65999984741211,77.58599853515625,31.1560001373291,34.885746002197266,153.67906188964844,8.428621292114258,38.6556510925293,223.13055419921875,8.762697219848633,16.092172622680664,12.085556030273438,18.59600067138672,23.008134841918945,8.764792442321777,22.793617248535156,37.9900016784668
2020-06-01,9.453958511352539,53.335044860839844,4.458680152893066,71.98733520507812,88.22631072998047,22.659832000732422,,15.022345542907715,137.9409942626953,45.50400161743164,52.61000061035156,2.8389999866485596,50.23905944824219,20.549470901489258,21.100000381469727,70.2793197631836,30.471220016479492,,193.07147216796875,,50.64033508300781,6.914446830749512,38.065670013427734,27.7958927154541,34.1917839050293,8.129707336425781,16.160310745239258,36.78137969970703,38.996150970458984,8.7178955078125,70.06278228759766,89.52178955078125,21.047199249267578,31.079999923706055,16.43000030517578,81.01200103759766,40.650001525878906,34.310325622558594,172.73402404785156,10.751836776733398,37.335594177246094,225.09332275390625,9.149560928344727,16.131887435913086,14.049647331237793,24.040000915527344,22.25191879272461,8.727439880371094,23.855873107910156,35.11000061035156
2020-07-01,10.565804481506348,42.548580169677734,4.847349643707275,95.38400268554688,102.79523468017578,26.925762176513672,,15.039266586303711,158.23399353027344,48.88800048828125,77.43000030517578,3.0309998989105225,48.81536865234375,21.527196884155273,21.100000381469727,73.74360656738281,33.457366943359375,,194.49453735351562,,51.02004623413086,7.090367794036865,40.133968353271484,27.896286010742188,35.62294387817383,8.246681213378906,13.660480499267578,39.735435485839844,39.690982818603516,9.189664840698242,73.49996185302734,89.12006378173828,23.103200912475586,30.260000228881836,13.640000343322754,87.83999633789062,45.13199996948242,32.284847259521484,194.3865203857422,12.00637149810791,39.474788665771484,251.46176147460938,9.021858215332031,15.912585258483887,14.170554161071777,30.989999771118164,21.0871639251709,8.523378372192383,25.71855926513672,38.56999969482422
2020-08-01,13.31282901763916,45.72748565673828,5.001348972320557,166.10667419433594,125.05752563476562,26.442951202392578,,15.156204223632812,172.54800415039062,52.95600128173828,90.81999969482422,2.739000082015991,44.37849044799805,22.271303176879883,22.06999969482422,80.7603759765625,35.02861022949219,,214.47923278808594,,52.64863967895508,7.197449684143066,41.383792877197266,30.573623657226562,37.87928771972656,8.079575538635254,16.2193603515625,42.81256866455078,35.57863235473633,9.101207733154297,80.99488830566406,102.38430786132812,26.20560073852539,33.630001068115234,17.110000610351562,96.40399932861328,48.130001068115234,31.24750518798828,202.38723754882812,14.506150245666504,41.38835906982422,290.64764404296875,9.390772819519043,16.67575454711914,15.75849723815918,43.19200134277344,21.077938079833984,9.072769165039062,26.512624740600586,41.02000045776367
2020-09-01,13.472142219543457,46.472408294677734,4.884016036987305,143.00332641601562,112.23583984375,25.680233001708984,9.5,14.495248794555664,157.43649291992188,50.00299835205078,81.98999786376953,2.640000104904175,45.792449951171875,20.988849639892578,21.770000457763672,72.63592529296875,36.162105560302734,,200.0240478515625,,54.930519104003906,7.120689392089844,41.537410736083984,32.37832260131836,38.77792739868164,7.928119659423828,14.939920425415039,43.1394157409668,33.19379425048828,9.228981018066406,72.83780670166016,114.87464904785156,24.87420082092285,36.47999954223633,17.110000610351562,97.0,51.87799835205078,26.85845947265625,195.33828735351562,14.534028053283691,41.58860778808594,259.6201477050781,9.093502044677734,13.739729881286621,15.448491096496582,44.61199951171875,20.51935386657715,9.16977596282959,22.661333084106445,38.209999084472656
2020-10-01,12.479938507080078,39.74117660522461,5.6686859130859375,129.34666442871094,105.5003433227539,24.826562881469727,10.130000114440918,14.074141502380371,151.8074951171875,47.57400131225586,75.29000091552734,2.2720000743865967,49.088401794433594,20.649057388305664,20.239999771118164,80.09526062011719,33.18623352050781,,192.54916381835938,,51.83636474609375,8.1068696975708,40.21551513671875,31.07277488708496,36.690433502197266,7.310454845428467,13.493169784545898,42.781742095947266,30.531829833984375,9.396062850952148,80.3421401977539,109.87852478027344,24.029600143432617,33.40999984741211,16.6299991607666,99.51399993896484,56.64500045776367,25.520620346069336,184.53187561035156,16.11381721496582,40.485084533691406,260.8195495605469,9.893851280212402,13.192255973815918,14.610577583312988,37.06999969482422,18.721399307250977,10.577452659606934,23.145584106445312,34.27000045776367
2020-11-01,13.343694686889648,43.709625244140625,6.658689498901367,189.1999969482422,115.57492065429688,28.54494857788086,27.110000610351562,14.975261688232422,158.40199279785156,49.06999969482422,92.66000366210938,2.821000099182129,62.49654006958008,24.534914016723633,26.90999984741211,86.9489974975586,39.47150421142578,,204.1137237548828,,53.32374572753906,9.380364418029785,42.628875732421875,35.68973922729492,45.278594970703125,9.341134071350098,19.66400718688965,47.11078643798828,36.587158203125,12.482217788696289,87.26759338378906,123.25646209716797,25.78860092163086,49.65999984741211,22.8700008392334,106.91000366210938,90.10700225830078,30.551158905029297,212.2815399169922,21.73598861694336,43.807945251464844,274.5589294433594,11.919233322143555,18.3579044342041,17.840198516845703,50.04199981689453,23.980478286743164,12.144189834594727,25.22190284729004,33.150001525878906
2020-12-01,13.002532958984375,45.03853988647461,6.4460225105285645,235.22332763671875,128.8167266845703,27.42729377746582,23.549999237060547,14.980475425720215,162.84649658203125,54.073001861572266,91.70999908447266,3.1659998893737793,73.31080627441406,26.57272720336914,30.09000015258789,86.86178588867188,41.16852951049805,,212.07542419433594,,59.762874603271484,9.92637825012207,41.45748519897461,39.2447395324707,46.56041717529297,10.127091407775879,21.31743621826172,44.60922622680664,38.058475494384766,12.246333122253418,86.82845306396484,129.71176147460938,27.73419952392578,51.0,25.43000030517578,110.08599853515625,80.0999984741211,33.026973724365234,232.1891326904297,24.180009841918945,46.55868148803711,270.7820739746094,12.651657104492188,19.392837524414062,20.16936683654785,47.90800094604492,26.461814880371094,12.944271087646484,26.53890037536621,35.95000076293945
2021-01-01,12.937542915344238,50.18244934082031,7.722025394439697,264.510009765625,128.10804748535156,27.040245056152344,35.18000030517578,15.264114379882812,160.30999755859375,53.23899841308594,85.63999938964844,3.0999999046325684,76.32398223876953,25.994110107421875,41.41999816894531,90.56492614746094,39.12325668334961,,221.1717071533203,,56.04095458984375,10.39793872833252,39.04844665527344,40.378562927246094,50.39964294433594,10.545849800109863,18.374723434448242,43.47658920288086,38.22138214111328,11.233996391296387,90.98482513427734,122.48670959472656,29.600000381469727,50.93000030517578,22.649999618530273,108.63200378417969,76.5989990234375,35.927459716796875,232.2981719970703,25.007078170776367,40.87892532348633,256.0812072753906,12.9985933303833,19.730409622192383,19.964309692382812,52.237998962402344,26.198780059814453,13.658936500549316,25.65834617614746,35.439998626708984
2021-02-01,13.659381866455078,55.28017807006836,8.58002758026123,225.1666717529297,117.89630889892578,25.225008010864258,23.899999618530273,14.869580268859863,154.64649963378906,53.8849983215332,84.51000213623047,3.263000011444092,89.25430297851562,30.430212020874023,53.029998779296875,100.20693969726562,41.609413146972656,,222.0824737548828,,59.82463836669922,12.056264877319336,39.44071960449219,42.114715576171875,47.2851676940918,12.443076133728027,26.326934814453125,40.20555877685547,38.47001647949219,10.329774856567383,100.95292663574219,123.82904815673828,28.84000015258789,51.75,29.559999465942383,106.69200134277344,80.53900146484375,44.30303955078125,257.618896484375,31.51207733154297,41.59208297729492,255.37734985351562,15.527383804321289,24.910364151000977,23.7619571685791,56.70000076293945,31.81420135498047,16.565771102905273,27.85588836669922,38.779998779296875
2021-03-01,13.299188613891602,58.20880889892578,8.983363151550293,222.64332580566406,118.76164245605469,27.288808822631836,23.290000915527344,16.138479232788086,154.70399475097656,52.16600036621094,78.5,3.9059998989105225,86.016845703125,34.08794403076172,43.459999084472656,102.21959686279297,42.70647048950195,,225.32223510742188,,65.07354736328125,12.471111297607422,41.473365783691406,41.88296127319336,47.97074508666992,13.561394691467285,26.120258331298828,42.20999526977539,44.33440017700195,11.509194374084473,102.52754211425781,122.09260559082031,28.416400909423828,54.5099983215332,27.59000015258789,100.02200317382812,65.16600036621094,45.49272537231445,240.75494384765625,30.601383209228516,45.12281036376953,291.96612548828125,15.546839714050293,24.267751693725586,26.210784912109375,52.47999954223633,34.36498260498047,16.71328353881836,30.94093894958496,38.650001525878906
2021-04-01,14.954334259033203,52.32426452636719,8.462692260742188,236.47999572753906,127.81336212158203,29.111570358276367,23.040000915527344,17.127517700195312,173.37100219726562,51.34700012207031,81.62000274658203,3.7019999027252197,83.93003845214844,35.709075927734375,37.65999984741211,116.6407241821289,44.51964569091797,,241.0050811767578,,70.58944702148438,12.153778076171875,41.66004180908203,41.20908737182617,44.33124542236328,13.802639961242676,27.517797470092773,43.47787094116211,43.961421966552734,11.125883102416992,119.45282745361328,121.84452819824219,29.840599060058594,54.77000045776367,31.049999237060547,101.27400207519531,72.93099975585938,46.64165115356445,260.0379638671875,35.121456146240234,46.209991455078125,322.2501525878906,16.931894302368164,24.142793655395508,28.1590518951416,57.051998138427734,39.624839782714844,17.635507583618164,31.93878173828125,43.599998474121094
2021-05-01,16.184795379638672,52.271339416503906,10.655367851257324,208.4066619873047,121.3591537475586,29.459278106689453,22.950000762939453,16.047847747802734,161.15350341796875,50.28099822998047,80.08000183105469,3.4739999771118164,82.04805755615234,37.347835540771484,32.11000061035156,116.8067398071289,45.46316146850586,,239.1668701171875,,73.3370361328125,12.582176208496094,40.722896575927734,42.6661262512207,47.361175537109375,13.750944137573242,29.092493057250977,44.31000900268555,45.679813385009766,9.966118812561035,119.52418518066406,125.62551879882812,27.439599990844727,50.83000183105469,31.899999618530273,94.7760009765625,58.81399917602539,48.255313873291016,257.78741455078125,39.78756332397461,47.331443786621094,325.86834716796875,18.071556091308594,27.962800979614258,24.130434036254883,53.018001556396484,41.1833610534668,18.937944412231445,34.02594757080078,42.54999923706055
2021-06-01,19.933551788330078,51.37452697753906,10.897368431091309,226.56666564941406,133.38697814941406,29.786340713500977,26.360000610351562,15.693411827087402,172.00799560546875,52.82099914550781,93.93000030517578,3.5179998874664307,82.8671646118164,36.47873306274414,30.68000030517578,121.01641082763672,45.209442138671875,,259.4933166503906,,72.4988021850586,11.439453125,40.39127731323242,43.410701751708984,57.196231842041016,12.658585548400879,25.943103790283203,43.99490737915039,45.766170501708984,9.99560546875,124.22078704833984,142.22401428222656,31.006799697875977,50.119998931884766,29.40999984741211,109.91000366210938,77.36000061035156,52.14913558959961,288.97735595703125,34.56264877319336,46.670310974121094,344.68316650390625,16.19694709777832,28.684160232543945,25.082223892211914,60.36399841308594,39.92283248901367,16.434539794921875,31.832494735717773,42.7599983215332
2021-07-01,19.431787490844727,49.15995788574219,10.230031967163086,229.06666564941406,142.05477905273438,32.857582092285156,21.709999084472656,15.668224334716797,166.37950134277344,51.75699996948242,106.19000244140625,3.803999900817871,75.65115356445312,33.9394645690918,29.010000228881836,133.5423583984375,46.84500503540039,,272.91339111328125,35.150001525878906,81.46005249023438,11.287140846252441,40.66279602050781,44.18999099731445,59.396728515625,12.589129447937012,21.307594299316406,44.472232818603516,48.14603805541992,8.63926887512207,134.03921508789062,154.2102813720703,37.268798828125,43.459999084472656,24.030000686645508,117.5780029296875,81.91000366210938,47.59394073486328,273.1642761230469,35.559326171875,49.1888427734375,353.1983642578125,15.420433044433594,25.834562301635742,23.985553741455078,67.51200103759766,40.49580001831055,15.67715072631836,30.02932357788086,45.599998474121094
2021-08-01,22.31177520751953,49.792564392089844,9.555364608764648,245.24000549316406,148.09059143066406,35.35968780517578,26.34000015258789,15.316313743591309,173.5395050048828,56.91899871826172,110.72000122070312,3.6540000438690186,71.86760711669922,36.938804626464844,28.84000015258789,143.42572021484375,48.318111419677734,,289.7225036621094,44.31999969482422,83.32032775878906,12.449520111083984,40.09418487548828,45.26514434814453,60.0642204284668,13.422614097595215,23.75821304321289,46.37373733520508,51.319847106933594,9.012751579284668,144.19070434570312,151.9104461669922,38.06660079956055,39.13999938964844,25.84000015258789,128.72799682617188,80.05000305175781,45.754669189453125,286.1815185546875,33.96335983276367,48.56783676147461,376.07745361328125,16.080520629882812,25.238204956054688,24.708358764648438,65.61199951171875,40.45957946777344,16.638141632080078,28.408061981201172,45.150001525878906
2021-09-01,20.64822769165039,49.07413864135742,10.384035110473633,258.49334716796875,138.01499938964844,33.01108169555664,24.040000915527344,15.087299346923828,164.2519989013672,61.034000396728516,102.9000015258789,3.6570000648498535,69.31198120117188,37.7505989074707,25.3799991607666,132.50106811523438,44.53580093383789,,270.5662841796875,42.08000183105469,81.45067596435547,12.517094612121582,39.37248611450195,44.47072982788086,59.200416564941406,12.474181175231934,24.61445426940918,43.64328384399414,47.32867431640625,9.435379028320312,132.10079956054688,133.91986083984375,36.350399017333984,44.79999923706055,26.709999084472656,124.4540023803711,70.30000305175781,49.36333465576172,257.9757995605469,30.360759735107422,45.597354888916016,336.4355773925781,17.109289169311523,26.678327560424805,22.879676818847656,60.30799865722656,41.08816909790039,17.502620697021484,29.063203811645508,43.38999938964844
2021-10-01,25.48336410522461,45.13199996948242,12.525372505187988,371.3333435058594,146.11061096191406,33.571372985839844,25.8799991607666,14.474685668945312,168.6215057373047,69.03099822998047,120.2300033569336,3.5390000343322754,67.47615814208984,42.49055480957031,23.440000534057617,146.74478149414062,41.13365936279297,,318.2647705078125,34.970001220703125,89.99842071533203,12.743791580200195,39.087684631347656,48.757049560546875,67.30306243896484,12.824334144592285,21.80953025817871,46.78704833984375,48.99653244018555,11.401081085205078,146.97462463378906,154.2618408203125,35.58060073852539,43.81999969482422,25.719999313354492,139.552001953125,74.91000366210938,54.10498046875,230.59295654296875,35.27853775024414,48.98652267456055,320.7533264160156,18.4150390625,29.036531448364258,25.363323211669922,60.63600158691406,45.29349136352539,19.449186325073242,28.329130172729492,43.130001068115234
2021-11-01,32.56911087036133,45.63134765625,14.143573760986328,381.586669921875,161.46414184570312,41.600894927978516,20.649999618530273,13.082226753234863,175.35350036621094,64.19000244140625,158.3699951171875,4.139999866485596,82.02603149414062,39.54698181152344,23.270000457763672,140.65032958984375,39.97395324707031,,317.856689453125,25.940000534057617,85.12044525146484,12.015115737915039,37.081295013427734,50.77548599243164,69.9263916015625,12.561720848083496,17.341331481933594,44.03469467163086,48.00732421875,11.676281929016113,141.20701599121094,156.0600128173828,32.86819839477539,38.0,19.510000228881836,129.5399932861328,103.41999816894531,50.89426803588867,183.30250549316406,34.67995834350586,45.933441162109375,321.6355285644531,17.910722732543945,25.923540115356445,29.502731323242188,56.08399963378906,42.464393615722656,18.68534278869629,26.829051971435547,38.06999969482422
2021-12-01,29.318374633789062,47.764522552490234,15.308074951171875,352.260009765625,173.44944763183594,45.719947814941406,18.209999084472656,14.096485137939453,166.7169952392578,60.24399948120117,143.89999389648438,4.394999980926514,91.05797576904297,39.75520324707031,23.540000915527344,143.578857421875,40.253883361816406,,323.3660583496094,17.760000228881836,81.80907440185547,12.611811637878418,38.32790756225586,61.41209030151367,85.96125793457031,13.911911964416504,19.801794052124023,45.48838424682617,55.47454833984375,11.9318208694458,143.4150390625,153.96636962890625,34.96500015258789,41.93000030517578,20.739999771118164,129.82200622558594,91.63999938964844,52.04244613647461,186.96083068847656,39.02898025512695,51.85355758666992,333.4220275878906,18.461454391479492,27.071474075317383,31.716064453125,46.358001708984375,42.64214324951172,18.043560028076172,28.657033920288086,42.47999954223633
2022-01-01,24.408893585205078,45.278907775878906,15.038597106933594,312.239990234375,170.72415161132812,41.105838775634766,13.710000038146973,15.00794506072998,149.57350158691406,42.7140007019043,114.25,4.052000045776367,80.42233276367188,41.2296028137207,27.90999984741211,134.11428833007812,40.17991638183594,,299.0020751953125,14.149999618530273,76.41657257080078,12.317370414733887,39.7377815246582,54.07209777832031,70.20246887207031,14.40593147277832,19.496694564819336,43.95418930053711,49.02109146118164,12.570672988891602,134.51254272460938,136.78407287597656,29.711599349975586,37.400001525878906,20.829999923706055,117.15599822998047,69.54000091552734,64.60441589355469,170.4636993408203,34.92694091796875,53.42991638183594,310.5330505371094,20.001901626586914,35.31494903564453,30.924638748168945,32.4119987487793,47.81465530395508,18.987119674682617,28.57720947265625,42.900001525878906
2022-02-01,24.308204650878906,44.57715606689453,13.008757591247559,290.1433410644531,161.49380493164062,36.62000274658203,11.850000381469727,13.94267463684082,153.56300354003906,39.45199966430664,123.33999633789062,3.928999900817871,86.86434936523438,39.496070861816406,28.049999237060547,133.8699493408203,37.58377456665039,,287.8755187988281,12.010000228881836,71.52991485595703,12.693598747253418,40.06625747680664,54.216087341308594,67.18396759033203,14.044238090515137,20.00847053527832,42.49230194091797,49.1091423034668,11.175025939941406,133.71212768554688,126.14210510253906,30.466999053955078,36.029998779296875,19.489999771118164,115.98400115966797,85.31999969482422,67.43605041503906,110.96896362304688,44.0574836730957,54.50710678100586,209.19296264648438,20.165306091308594,35.57904815673828,28.929227828979492,30.0939998626709,47.645469665527344,20.021730422973633,31.307212829589844,44.16999816894531
2022-03-01,27.2047061920166,46.31538391113281,12.527226448059082,359.20001220703125,170.77540588378906,40.38810729980469,13.729999542236328,13.90736198425293,162.99749755859375,37.45899963378906,109.33999633789062,3.806999921798706,76.14070129394531,37.01329803466797,24.920000076293945,137.84523010253906,37.63200378417969,,297.04779052734375,13.510000228881836,77.89482879638672,12.078838348388672,38.02823257446289,58.507476806640625,70.50727081298828,14.85001277923584,19.900209426879883,46.99932098388672,49.100337982177734,11.735251426696777,138.42901611328125,124.58744049072266,31.640600204467773,35.68000030517578,21.8799991607666,111.37799835205078,69.25,71.02198028564453,114.65702819824219,46.675594329833984,54.712554931640625,220.42433166503906,18.0015811920166,37.45591735839844,30.778385162353516,23.857999801635742,43.26211929321289,18.56487464904785,31.775821685791016,44.290000915527344
2022-04-01,18.491744995117188,40.736228942871094,10.559769630432129,290.2533264160156,154.1878662109375,38.28171157836914,10.399999618530273,14.908280372619629,124.28150177001953,19.035999298095703,85.5199966430664,4.210000038146973,66.74964904785156,32.03868103027344,18.149999618530273,113.10655975341797,32.1378288269043,,267.3824768066406,9.805000305175781,69.38047790527344,10.864341735839844,34.985206604003906,51.51181411743164,57.15744400024414,13.694719314575195,17.026391983032227,48.283817291259766,43.42546463012695,12.433075904846191,113.96174621582031,115.45819854736328,29.112199783325195,31.479999542236328,20.030000686645508,95.62000274658203,58.91999816894531,73.30941009521484,87.1750259399414,38.171058654785156,57.01578140258789,198.72488403320312,15.532197952270508,35.37051010131836,31.058181762695312,11.592000007629395,38.95018768310547,17.280515670776367,34.389522552490234,42.11000061035156
2022-05-01,18.616371154785156,41.840023040771484,10.201814651489258,252.75332641601562,145.78521728515625,41.71633529663086,8.680000305175781,16.829124450683594,120.20950317382812,19.743999481201172,101.86000061035156,5.00600004196167,72.2802963256836,33.403564453125,18.450000762939453,112.7621078491211,35.791316986083984,,262.5490417480469,10.0600004196167,67.98152923583984,11.467459678649902,38.75575256347656,53.90346908569336,58.210445404052734,13.863569259643555,13.660480499267578,40.74333953857422,39.94113540649414,11.990791320800781,113.0423355102539,110.04174041748047,28.051000595092773,23.200000762939453,16.010000228881836,93.49400329589844,52.04999923706055,83.39932250976562,84.47837829589844,36.78730773925781,55.93034744262695,191.95436096191406,16.2137451171875,41.823909759521484,32.93202209472656,5.888000011444092,41.08403396606445,18.423093795776367,30.826557159423828,41.0099983215332
2022-06-01,15.117033958435059,35.2371826171875,8.30016040802002,224.47332763671875,133.91397094726562,41.236568450927734,9.069999694824219,16.568267822265625,106.20999908447266,17.48699951171875,76.47000122070312,4.034999847412109,54.112335205078125,28.114030838012695,13.420000076293945,108.00528717041016,31.71751594543457,,248.024658203125,8.220000267028809,66.04378509521484,10.063404083251953,38.347713470458984,45.51384735107422,42.838558197021484,11.881155967712402,8.513195991516113,38.51026153564453,37.8044319152832,9.80886173248291,108.4166259765625,94.86017608642578,26.145200729370117,20.459999084472656,11.119999885559082,95.10399627685547,41.88999938964844,74.39913940429688,69.24034881591797,27.54340934753418,55.91667938232422,159.8462677001953,13.996135711669922,32.54184341430664,27.970752716064453,4.515999794006348,35.15974426269531,15.761523246765137,31.079174041748047,37.27000045776367
2022-07-01,18.112714767456055,34.20106887817383,10.955016136169434,297.1499938964844,159.1746826171875,40.03472137451172,10.350000381469727,15.042767524719238,134.9499969482422,22.489999771118164,94.47000122070312,5.401000022888184,60.67190170288086,30.534385681152344,15.0,115.2976303100586,30.53184700012207,,271.11492919921875,9.050000190734863,73.90638732910156,11.117424964904785,35.3411865234375,50.16726303100586,54.87069320678711,12.759248733520508,8.916712760925293,41.826622009277344,40.58689498901367,10.6737699508667,115.62062072753906,106.6666259765625,31.284400939941406,23.450000762939453,12.149999618530273,89.33200073242188,45.0,84.2072525024414,85.78704071044922,29.868515014648438,57.03662109375,157.71502685546875,14.865312576293945,33.69755935668945,28.491256713867188,5.829999923706055,39.37855529785156,17.804216384887695,30.011686325073242,41.04999923706055
2022-08-01,15.052210807800293,30.36957359313965,11.47852611541748,275.6099853515625,154.20713806152344,35.84975051879883,7.71999979019165,14.049528121948242,126.7699966430664,22.356000900268555,84.87000274658203,6.507999897003174,55.444271087646484,30.353761672973633,13.239999771118164,107.26881408691406,29.449565887451172,,253.04153442382812,9.550000190734863,70.40286254882812,11.209444999694824,31.989948272705078,46.75988006591797,46.13947677612305,12.185800552368164,9.310385704040527,42.1678466796875,40.00542068481445,12.11856460571289,108.1960678100586,98.80494689941406,31.93600082397461,28.760000228881836,13.079999923706055,86.92400360107422,62.70000076293945,83.84999084472656,92.63771057128906,28.022443771362305,54.8500862121582,161.5116729736328,14.523469924926758,34.71674728393555,24.49786949157715,6.5980000495910645,39.50495529174805,18.216115951538086,30.792720794677734,40.310001373291016
