,NVDA,AAPL,GOOGL,GOOG,MSFT,AMZN,AVGO,TSLA,META,LLY,MU,BRK-B,JPM,WMT,AMD,V,XOM,JNJ,MA,INTC,ABBV,CSCO,PLTR,BAC,ORCL,COST,CVX,LRCX,KO,AMAT,CAT,MRK,GE,UNH,MS,PG,HD,NFLX,GS,PM,PANW,DELL,RTX,GEV,WFC,TXN,KLAC,ANET,AMGN,SNDK
2017-07-01,4.006530284881592,34.47698211669922,46.85948944091797,46.11838912963867,65.76014709472656,49.388999938964844,19.242034912109375,21.564666748046875,167.77667236328125,72.08858489990234,27.420860290527344,174.97000122070312,72.29965209960938,23.0438175201416,13.609999656677246,93.31294250488281,53.40185546875,103.68290710449219,121.43407440185547,29.380935668945312,48.17475891113281,24.197202682495117,,19.587974548339844,43.691871643066406,140.5278778076172,73.76840209960938,14.126480102539062,34.69221496582031,40.157405853271484,94.52810668945312,46.19331359863281,113.3829116821289,165.32676696777344,36.12677764892578,71.34504699707031,120.1268310546875,18.166000366210938,185.8059844970703,74.12594604492188,21.963333129882812,16.384984970092773,60.467430114746094,,41.872047424316406,63.54313278198242,8.05781078338623,9.3306245803833,132.2338104248047,
2017-08-01,4.18105936050415,38.16600036621094,47.34220504760742,46.556026458740234,67.99285888671875,49.029998779296875,19.664072036743164,23.726667404174805,170.47300720214844,71.34595489501953,31.17513084411621,181.16000366210938,71.58296966552734,22.632160186767578,13.0,97.18070220947266,51.420223236083984,104.06726837158203,126.66014862060547,29.267671585083008,51.88898468017578,24.781940460205078,,19.50041961669922,44.041893005371094,139.4029998779297,73.4382553100586,14.704082489013672,34.472740173339844,40.986141204833984,97.4647445678711,46.178863525390625,108.6899642944336,171.43789672851562,35.048362731933594,72.48411560058594,121.05537414550781,17.47100067138672,185.125,74.26567077636719,22.114999771118164,19.102645874023438,61.42470932006836,,39.9321174621582,64.66751098632812,8.204940795898438,11.009374618530273,135.61245727539062,
2017-09-01,4.411286354064941,35.866729736328125,48.25808334350586,47.5363883972168,67.73823547363281,48.067501068115234,18.997974395751953,22.739999771118164,169.38253784179688,75.07604217529297,38.35214614868164,183.32000732421875,75.22159576416016,22.652454376220703,12.75,98.79537200927734,55.226375579833984,102.2118911743164,134.16656494140625,31.779664993286133,61.23311233520508,25.874465942382812,,20.68400001525879,42.309288024902344,146.1178741455078,80.18021392822266,16.436124801635742,34.335113525390625,47.317543029785156,103.45413970947266,46.636680603027344,108.1214828491211,169.4496307373047,37.105045318603516,71.47073364257812,132.1132354736328,18.135000228881836,196.25367736816406,71.17821502685547,24.016666412353516,19.683902740478516,59.55713653564453,,43.12232208251953,69.99266052246094,9.28299617767334,11.850625038146973,142.23402404785156,
2017-10-01,5.103191375732422,39.33890914916992,51.19801330566406,50.38774490356445,75.64059448242188,55.263999938964844,20.671876907348633,22.101999282836914,178.4925537109375,71.91642761230469,43.20832824707031,186.94000244140625,79.70140838623047,25.31079864501953,10.989999771118164,103.2451400756836,56.1492805480957,109.60201263427734,141.57870483398438,37.96369934082031,62.62483596801758,26.50159454345703,,22.357336044311523,44.71636199951172,143.26296997070312,79.0815658569336,18.526159286499023,35.07505798339844,51.259918212890625,113.32588195800781,40.12517166137695,90.1459732055664,181.88255310058594,38.70380783081055,68.3339614868164,133.9063720703125,19.64299964904785,200.63064575195312,67.09384155273438,24.53333282470703,21.10137367248535,61.445220947265625,,43.89640808105469,75.98062896728516,9.53608512878418,12.493124961853027,133.66720581054688,
2017-11-01,4.956110954284668,40.13662338256836,51.3531379699707,50.62416076660156,76.92520904541016,58.837501525878906,21.770832061767578,20.59000015258789,175.6376190185547,74.75526428222656,41.33607482910156,193.00999450683594,82.79885864257812,28.18657684326172,10.890000343322754,105.882568359375,56.62815475463867,110.20990753173828,143.19651794433594,37.64299392700195,67.253173828125,28.946104049682617,,23.09200096130371,43.09989929199219,164.51693725585938,81.9570541381836,17.083650588989258,35.201107025146484,48.01690673828125,117.79049682617188,40.25627136230469,81.78421783447266,198.07945251464844,39.9500732421875,71.2227554321289,145.98284912109375,18.757999420166016,205.5439910888672,65.88199615478516,24.291667938232422,19.94649887084961,62.685543060302734,,44.46293640136719,76.45210266113281,9.005839347839355,14.569999694824219,134.91883850097656,
2017-12-01,4.778075695037842,39.52471160888672,52.207061767578125,51.862735748291016,78.17731475830078,58.4734992980957,20.256183624267578,20.75666618347168,174.9239044189453,74.59632110595703,40.09763717651367,198.22000122070312,84.71593475341797,28.778076171875,10.279999732971191,107.22738647460938,56.8661003112793,110.51838684082031,144.04354858398438,38.75114059448242,67.10743713378906,29.722137451171875,,24.198650360107422,41.53614807128906,166.0244598388672,86.22742462158203,16.39531707763672,35.285709381103516,46.51552200317383,131.50144958496094,41.3332405090332,78.5668716430664,191.38623046875,40.615787506103516,72.71861267089844,153.86569213867188,19.195999145507812,211.4536895751953,68.41854095458984,24.156667709350586,20.721511840820312,65.84432220458984,,47.7698974609375,82.07070922851562,9.255118370056152,14.723750114440918,133.5670623779297,
2018-01-01,6.06951379776001,39.10430145263672,58.591453552246094,57.98575973510742,86.83223724365234,72.54450225830078,19.556795120239258,23.62066650390625,185.26307678222656,71.93782043457031,42.632999420166016,214.3800048828125,92.10901641845703,31.065759658813477,13.739999771118164,116.8291244506836,59.354496002197266,109.30816650390625,161.0840606689453,40.413333892822266,78.42848205566406,32.47693634033203,,26.231595993041992,45.49903869628906,173.8297119140625,86.33763122558594,17.058897018432617,36.600852966308594,48.7994499206543,136.47132873535156,43.522220611572266,72.80379486083984,205.55398559570312,43.96533966064453,68.85491943359375,163.09622192382812,27.030000686645508,222.35171508789062,69.44172668457031,26.31166648864746,18.27918815612793,71.23287200927734,,51.793373107910156,86.65747833251953,9.67176342010498,17.238750457763672,142.89910888671875,
2018-02-01,5.979394912719727,41.7706298828125,54.71086883544922,54.75375747680664,86.10149383544922,75.62249755859375,19.43300437927246,22.87066650390625,176.76773071289062,68.53146362304688,47.5964469909668,207.1999969482422,91.97364044189453,26.231035232543945,12.109999656677246,115.81726837158203,52.021541595458984,103.39283752441406,167.52743530273438,41.659488677978516,80.95145416259766,35.010047912597656,,26.313570022583008,44.68764877319336,170.74407958984375,77.85482025146484,17.08917999267578,33.23994064331055,52.49815368652344,129.63861083984375,39.82742691040039,64.05460357666016,196.33450317382812,43.55327606201172,62.618587493896484,147.97186279296875,29.13800048828125,218.84750366210938,67.05858612060547,28.895000457763672,18.939485549926758,69.93144226074219,,46.26472854614258,85.61445617675781,10.037774085998535,16.858749389648438,142.21485900878906,
2018-03-01,5.722183704376221,39.345802307128906,51.401214599609375,51.13862609863281,83.80596923828125,72.36699676513672,18.852909088134766,17.742000579833984,158.39901733398438,68.84288024902344,50.843658447265625,199.47999572753906,87.57006072998047,26.08254051208496,10.050000190734863,112.68961334228516,51.24541091918945,102.01564025878906,166.95556640625,44.0175666809082,66.14913940429688,33.53239440917969,,24.676170349121094,40.348548889160156,168.53485107421875,79.32954406738281,18.141326904296875,33.69630432128906,50.693214416503906,123.56031036376953,40.3609504699707,61.19464874267578,186.39324951171875,41.951717376708984,63.22466278076172,145.5253448486328,29.53499984741211,209.63348388671875,65.06539154052734,30.253332138061523,18.66415023803711,65.3018798828125,,41.51231384277344,82.09030151367188,9.656848907470703,15.956250190734863,131.93008422851562,
2018-04-01,5.556882858276367,38.75485610961914,50.48137283325195,50.42194747924805,85.8719482421875,78.30650329589844,18.354488372802734,19.593332290649414,170.5027313232422,72.13509368896484,44.83680725097656,193.72999572753906,87.06170654296875,25.933025360107422,10.880000114440918,119.52897644042969,53.402095794677734,100.69416046142578,170.161865234375,43.62877655029297,68.17595672607422,34.90531539916992,,24.618576049804688,40.444740295410156,176.3431396484375,87.0301513671875,16.525074005126953,33.52560043334961,45.27840042114258,121.6377944946289,43.62123489379883,63.87300491333008,205.90353393554688,40.325592041015625,58.22394943237305,150.88133239746094,31.246000289916992,198.37191772460938,53.67567443847656,32.084999084472656,18.29703140258789,62.35908126831055,,41.155887603759766,80.14651489257812,9.012824058532715,16.534374237060547,135.02561950683594,
2018-05-01,6.235024929046631,43.991554260253906,54.51659393310547,53.77538299560547,91.1502456665039,81.48100280761719,20.166574478149414,18.98200035095215,190.11056518554688,76.18934631347656,56.15814971923828,191.52999877929688,85.64511108398438,24.34995460510254,13.729999542236328,123.3443832397461,56.36474609375,95.93147277832031,181.47283935546875,46.9238166809082,69.86360168457031,33.66010284423828,,23.992124557495117,41.374610900878906,177.82614135742188,87.22069549560547,17.696638107299805,33.3626708984375,46.47523880004883,127.99943542480469,44.11027526855469,63.918418884277344,210.35440063476562,39.16940689086914,58.89199447631836,153.16285705566406,35.15999984741211,188.6741180419922,52.06540298461914,34.68166732788086,20.56344985961914,65.1483383178711,,43.085750579833984,88.95983123779297,10.098876953125,15.72249984741211,140.076171875,
2018-06-01,5.857003211975098,43.57722473144531,55.963260650634766,55.29498291015625,90.93814849853516,84.98999786376953,19.672456741333008,22.863332748413086,192.62843322753906,76.44914245605469,51.13619613647461,186.64999389648438,83.39613342285156,25.267425537109375,14.989999771118164,124.97675323486328,57.398536682128906,97.3108139038086,187.581787109375,42.25693130493164,65.42207336425781,33.91231155395508,,23.28987693786621,39.01894760131836,187.460205078125,88.71529388427734,15.518210411071777,34.3330078125,42.27434158325195,114.3155746459961,45.3248176574707,62.33317565917969,214.44615173339844,37.02892303466797,62.82777404785156,160.1826171875,39.143001556396484,184.23875427246094,53.59832000732422,34.244998931884766,21.562820434570312,65.2579345703125,,44.24288558959961,87.64024353027344,9.144556999206543,16.093124389648438,143.95199584960938,
2018-07-01,6.0538010597229,44.79668426513672,60.821678161621094,60.33108139038086,97.82698822021484,88.87200164794922,17.980384826660156,19.875999450683594,171.07766723632812,88.52616882324219,51.477500915527344,197.8699951171875,92.49980163574219,26.323558807373047,18.329999923706055,129.02479553222656,56.552093505859375,106.27685546875,189.2323455810547,40.888328552246094,65.79061889648438,33.588863372802734,,25.512287139892578,42.3903923034668,196.1881866455078,88.60304260253906,17.115367889404297,36.50131607055664,44.50751495361328,121.90885162353516,49.185264587402344,62.424766540527344,221.3339080810547,39.73099899291992,65.68830871582031,162.1695556640625,33.744998931884766,198.32162475585938,57.289268493652344,33.043331146240234,23.587038040161133,70.84788513183594,,45.719276428222656,88.98077392578125,10.472576141357422,15.983124732971191,153.27899169921875,
2018-08-01,6.943195819854736,53.77491760253906,61.048667907714844,60.377174377441406,103.98941802978516,100.635498046875,17.75823402404785,20.110666275024414,174.20025634765625,95.17738342285156,51.214195251464844,208.72000122070312,92.20207977294922,28.443710327148438,25.170000076293945,138.81039428710938,56.196102142333984,108.73696899414062,206.01480102539062,41.419219970703125,68.46562957763672,37.941368103027344,,25.553598403930664,43.1905517578125,209.64244079589844,83.91974639892578,15.539759635925293,34.888771057128906,39.55385208129883,117.71240234375,51.21630096435547,59.26459503173828,234.65484619140625,38.37152862548828,67.36949920654297,165.68284606933594,36.768001556396484,199.29690551757812,51.706390380859375,38.525001525878906,24.517568588256836,69.10641479492188,,47.01043701171875,89.84402465820312,10.432025909423828,18.686250686645508,156.8818359375,
2018-09-01,6.951605319976807,53.32842254638672,59.82353591918945,59.15196990966797,105.8779067993164,100.1500015258789,20.154253005981445,17.65133285522461,163.02835083007812,96.67282104492188,44.1054573059082,214.11000061035156,90.80189514160156,27.86510467529297,30.889999389648438,141.83432006835938,59.59575271606445,111.54643249511719,212.7526092529297,40.44425582885742,67.46694946289062,38.64030456542969,,24.45677375793457,45.83995056152344,211.21612548828125,86.62590789794922,13.713998794555664,36.464447021484375,35.535953521728516,129.27598571777344,53.33246612548828,52.200523376464844,233.32421875,36.5955924987793,67.59690856933594,170.9478759765625,37.41299819946289,187.92449951171875,54.896244049072266,37.543331146240234,24.75975799560547,73.36195373535156,,42.25151824951172,85.75948333740234,9.130377769470215,16.616249084472656,162.7548370361328,
2018-10-01,5.215311050415039,51.703102111816406,54.04972457885742,53.36796569824219,98.87926483154297,79.90049743652344,18.255884170532227,22.488000869750977,150.46864318847656,97.69083404541016,36.78217315673828,205.27999877929688,88.3423080444336,29.755220413208008,18.209999084472656,130.26766967773438,55.85261917114258,113.0157470703125,189.13571166992188,40.093597412109375,56.126976013183594,36.5826530456543,,22.82964515686035,43.59652328491211,205.59579467773438,79.09538269042969,12.812690734863281,37.798606872558594,30.230836868286133,103.50651550292969,55.33977127075195,46.698429107666016,229.2109375,36.1270866394043,72.65966033935547,145.14266967773438,30.17799949645996,188.87147521972656,59.292537689208984,30.50666618347168,23.04401397705078,65.17621612548828,,42.79011535644531,74.84027862548828,8.217430114746094,14.396875381469727,151.37005615234375,
2018-11-01,4.046820640563965,42.33462142944336,54.99484634399414,54.243255615234375,103.09980010986328,84.50849914550781,19.392940521240234,23.365333557128906,139.385986328125,107.41783905029297,37.60129928588867,218.24000549316406,90.1007308959961,28.974836349487305,21.299999237060547,134.15574645996094,56.29136276245117,119.34943389892578,192.38897705078125,42.43723678588867,67.96516418457031,38.27785110473633,,23.57679557800293,43.52511978149414,208.47314453125,85.08325958251953,14.189510345458984,40.102630615234375,34.469058990478516,115.74951934814453,59.647560119628906,34.67705535888672,247.54869079589844,35.12224197387695,77.4364242553711,149.69688415527344,28.613000869750977,160.45509338378906,58.2557373046875,28.825000762939453,26.891061782836914,64.29928588867188,,43.98719024658203,80.4998550415039,8.920068740844727,14.904999732971191,164.65028381347656,
2018-12-01,3.3057000637054443,37.394248962402344,51.78878402709961,51.32795715332031,94.4345474243164,75.09850311279297,20.989852905273438,22.18666648864746,129.94882202148438,104.77404022216797,30.941099166870117,204.17999267578125,79.10453033447266,27.79042625427246,18.459999084472656,124.90655517578125,48.28312683105469,104.84718322753906,180.50518798828125,40.388954162597656,66.46558380126953,34.6475715637207,,20.569679260253906,40.30268478393555,183.62188720703125,77.8224868774414,12.39472770690918,37.675785064697266,30.271373748779297,108.41224670410156,57.84748458862305,35.04884338378906,219.1830291748047,31.371864318847656,75.31432342529297,142.64041137695312,26.766000747680664,140.56332397460938,45.637840270996094,31.391666412353516,22.50079345703125,56.19329071044922,,37.34210968017578,76.18666076660156,8.099204063415527,13.168749809265137,153.91343688964844,
2019-01-01,3.5595085620880127,39.45668029785156,55.79970932006836,55.33066940307617,97.09359741210938,85.9365005493164,22.14302635192871,20.468000411987305,165.23898315429688,108.52244567871094,37.269752502441406,205.5399932861328,84.55036163330078,28.589975357055664,24.40999984741211,127.81291961669922,51.88719177246094,108.12138366699219,202.3638153076172,40.552467346191406,58.5960807800293,38.10685729980469,,23.766990661621094,45.01482009887695,193.4650421142578,82.01441192626953,15.435840606689453,38.29642868041992,36.133331298828125,114.33893585205078,56.348487854003906,47.040462493896484,237.7297821044922,33.706573486328125,79.66753387451172,152.3617401123047,33.95000076293945,166.61441040039062,52.44659423828125,35.8033332824707,22.37188148498535,62.30974197387695,,39.99477005004883,81.79044342041016,9.645008087158203,13.423749923706055,147.93618774414062,
2019-02-01,3.8236916065216064,41.223426818847656,55.83242416381836,55.50661087036133,104.60453033447266,81.99150085449219,22.729928970336914,21.325332641601562,160.0445556640625,114.96395111083984,39.86360168457031,201.3000030517578,85.25289916992188,29.532730102539062,23.530000686645508,140.46878051757812,56.57982635498047,111.74999237060547,215.43753051757812,45.867401123046875,57.829795837402344,41.71688461303711,,24.400169372558594,46.71754837036133,197.7023468017578,86.40094757080078,16.028406143188477,36.07646560668945,35.63045120239258,117.92815399169922,61.54196548461914,50.029563903808594,213.1121826171875,33.45158386230469,81.3852310180664,153.6982879638672,35.810001373291016,166.1805419921875,59.433082580566406,41.04499816894531,25.700719833374023,66.71466064453125,,40.796146392822266,85.93354797363281,10.525476455688477,17.828125,151.44639587402344,
2019-03-01,4.450811386108398,45.22316360473633,58.327301025390625,58.15278625488281,110.12283325195312,89.0374984741211,25.044208526611328,18.657333374023438,165.23898315429688,118.12274932861328,40.30241394042969,200.88999938964844,82.69599151611328,29.253721237182617,25.520000457763672,148.12191772460938,57.847023010253906,114.32615661621094,225.67405700683594,46.50830841064453,58.81504440307617,43.50578689575195,,23.149953842163086,48.133506774902344,218.85182189941406,89.00209045410156,16.394271850585938,37.61139678955078,36.85718536376953,116.339599609375,63.392520904541016,48.154449462890625,218.37684631347656,33.62688446044922,85.92727661132812,160.48818969726562,35.65599822998047,162.2013397216797,61.189453125,40.47999954223633,27.022132873535156,68.42404174804688,,39.51232147216797,86.16913604736328,10.882736206054688,19.653749465942383,151.36672973632812,
2019-04-01,4.486504554748535,47.775360107421875,59.421104431152344,58.9046516418457,121.9437255859375,96.32599639892578,26.51749610900879,15.912667274475098,191.71641540527344,106.54352569580078,41.01426696777344,216.7100067138672,95.52803802490234,30.84642791748047,27.6299991607666,155.93624877929688,57.47474670410156,115.47933959960938,244.02420043945312,44.20454406738281,58.70750045776367,45.370643615722656,,25.65877914428711,49.807373046875,221.91574096679688,86.74777221679688,18.997053146362305,39.377193450927734,40.95551300048828,120.43977355957031,59.993106842041016,49.022098541259766,205.844482421875,38.69017791748047,88.55482482910156,170.36553955078125,37.05400085449219,173.96995544433594,59.92257308959961,41.4716682434082,31.03700828552246,75.70759582519531,,39.58591842651367,95.72273254394531,11.618218421936035,19.518125534057617,142.87339782714844,
2019-05-01,3.361522912979126,41.841060638427734,54.83873748779297,54.6992301940918,115.90985870361328,88.75350189208984,20.957481384277344,12.343999862670898,175.9250946044922,106.1342544555664,31.799219131469727,197.4199981689453,87.22233581542969,30.588136672973633,27.40999984741211,153.2317352294922,51.24702453613281,107.9939193725586,241.38467407226562,38.37559127807617,56.72566223144531,42.191864013671875,,22.319271087646484,45.54949188232422,217.12278747558594,83.0701675415039,15.991299629211426,39.433372497558594,36.139610290527344,103.49944305419922,60.37421417236328,45.50331497192383,213.55467224121094,32.6280517578125,85.58580780029297,158.7820587158203,34.327999114990234,154.8702392578125,53.39450454711914,33.356666564941406,27.418092727661133,67.41895294189453,,36.633052825927734,85.29850769042969,9.458734512329102,15.286874771118164,133.96185302734375,
2019-06-01,4.075467586517334,47.3021125793457,53.664146423339844,53.57316207885742,125.54400634765625,94.68150329589844,24.203866958618164,14.897333145141602,191.31991577148438,101.41983795166016,37.630550384521484,213.1699981689453,92.02959442138672,33.31707000732422,30.3700008392334,164.83834838867188,55.49045944213867,114.68848419189453,253.9007110595703,41.712982177734375,53.775142669677734,44.38132095336914,,24.464527130126953,51.28367233276367,239.4893341064453,90.79713439941406,17.30251121520996,41.18914031982422,41.94960021972656,117.73587799072266,64.33769989013672,50.66150665283203,216.4608612060547,35.12987518310547,91.19119262695312,175.15684509277344,36.731998443603516,173.63388061523438,55.18442916870117,33.959999084472656,23.3894100189209,69.50078582763672,,39.068660736083984,93.84390258789062,10.847216606140137,16.22624969482422,148.08932495117188,
2019-07-01,4.186890602111816,50.915733337402344,60.3746452331543,60.30233383178711,127.7088851928711,93.33899688720703,24.382965087890625,16.107332229614258,192.5392303466797,99.73544311523438,43.77391052246094,205.42999267578125,96.16289520263672,33.28390121459961,30.450000762939453,169.06492614746094,53.84666442871094,107.22813415527344,261.64703369140625,44.04827117919922,50.015506744384766,45.208160400390625,,25.881786346435547,50.88569641113281,249.7935791015625,89.82666778564453,19.2156982421875,42.57236099243164,46.115596771240234,114.62008666992188,63.677825927734375,50.420257568359375,220.89634704589844,36.00993728637695,98.80451965332031,179.97434997558594,32.29899978637695,186.81346130371094,58.754249572753906,37.75666809082031,26.58473014831543,71.31568145751953,,39.968589782714844,102.83499908447266,12.510087013244629,17.090625762939453,149.93765258789062,
2019-08-01,4.160977840423584,50.077598571777344,59.00331115722656,58.88582229614258,129.62924194335938,88.81449890136719,23.76495361328125,15.040666580200195,184.0537109375,103.99520874023438,44.144447326660156,203.41000366210938,91.07288360595703,34.62347412109375,31.450000762939453,171.99122619628906,50.20533752441406,106.4885482788086,270.3919677734375,41.59107208251953,49.35485076904297,38.198429107666016,,23.207557678222656,47.053466796875,267.7213134765625,86.77687072753906,19.39071273803711,44.521793365478516,45.05706787109375,103.59070587158203,66.34799194335938,39.80547332763672,207.58102416992188,33.52899932861328,100.63764953613281,191.95069885253906,29.375,174.13436889648438,50.65894317626953,33.936668395996094,23.72551727294922,69.93566131591797,,38.88230895996094,101.79847717285156,13.648486137390137,14.163749694824219,168.8369140625,
2019-09-01,4.323928356170654,53.73133087158203,60.520347595214844,60.417320251464844,130.72935485839844,86.79550170898438,23.426136016845703,16.058000564575195,176.52978515625,102.94578552246094,41.78462600708008,208.02000427246094,97.56388854980469,35.96283721923828,28.989999771118164,163.61131286621094,51.76692581176758,107.33474731445312,260.97430419921875,45.20539855957031,56.8474235534668,40.32011795043945,,24.770130157470703,49.73784255981445,261.681396484375,87.4255599975586,21.395177841186523,44.358428955078125,46.82108688354492,109.95413208007812,65.02014923095703,43.181278228759766,193.69337463378906,34.48257827758789,104.1113510131836,196.6055908203125,26.761999130249023,176.96957397460938,54.23875045776367,33.9716682434082,23.877456665039062,73.307861328125,,42.11347579956055,106.31466674804688,14.714340209960938,14.932499885559082,156.6083221435547,
2019-10-01,4.993372440338135,59.67856216430664,62.38679885864258,62.45486068725586,134.81027221679688,88.83300018310547,24.850013732910156,20.994667053222656,189.98165893554688,104.8973388671875,46.367767333984375,212.5800018310547,104.38704681396484,35.53253936767578,33.93000030517578,170.1269073486328,49.538177490234375,109.54150390625,266.332763671875,49.59172439575195,60.59370040893555,39.06330490112305,,26.553375244140625,49.46943664550781,270.4420471191406,85.6122055053711,25.09172821044922,44.350276947021484,50.91206359863281,120.899169921875,66.93568420410156,48.20461654663086,225.22689819335938,37.49425506591797,104.88593292236328,198.77484130859375,28.740999221801758,182.2215118408203,58.17469787597656,37.89833450317383,24.351686477661133,77.09888458251953,,43.107025146484375,97.79192352294922,15.599325180053711,15.285625457763672,172.58401489257812,
2019-11-01,5.387832164764404,64.30687713623047,64.63140106201172,64.67774963378906,142.82638549804688,90.04000091552734,26.83224868774414,21.996000289916992,199.88470458984375,108.6485595703125,46.32876968383789,220.3000030517578,110.1027603149414,36.08708190917969,39.150001525878906,175.79498291015625,50.55110549926758,114.8531494140625,281.16912841796875,51.2054328918457,66.82441711425781,37.25444030761719,,28.294164657592773,50.967403411865234,272.8997802734375,87.19271850585938,24.701974868774414,43.83603286743164,54.51533126831055,126.97924041748047,67.33731842041016,54.43547439575195,249.44297790527344,40.28699493408203,102.82206726074219,186.85238647460938,31.465999603271484,190.09353637695312,59.239036560058594,37.869998931884766,22.325838088989258,80.0516357421875,,45.9050178527832,99.63189697265625,15.194437980651855,12.195625305175781,191.2219696044922,
2019-12-01,5.849206447601318,70.65935516357422,66.38088989257812,66.26675415039062,148.78927612304688,92.39199829101562,27.087753295898438,27.8886661529541,203.46327209472656,121.68452453613281,52.44287109375,226.5,116.48699188232422,36.172855377197266,45.86000061035156,179.02487182617188,51.7753791809082,121.85340118408203,287.2884521484375,52.79319763183594,67.44139862060547,39.43330001831055,,30.07086944580078,48.09855270385742,267.5384216308594,89.70883178710938,27.185791015625,45.436790466308594,57.47176742553711,129.56739807128906,70.73094940185547,53.95302963256836,263.0263977050781,41.62228775024414,105.21446228027344,186.23106384277344,32.356998443603516,197.46192932128906,61.62078857421875,38.54166793823242,23.661056518554688,80.81793212890625,,45.34868621826172,106.32872009277344,16.52137565612793,12.712499618530273,196.3952178955078,
2020-01-01,5.877294540405273,74.4756851196289,71.00934600830078,71.08476257324219,160.61122131347656,100.43599700927734,26.15688705444336,43.371334075927734,200.15234375,129.28578186035156,51.77003860473633,224.42999267578125,111.31419372558594,34.84878921508789,47.0,189.57200622558594,46.09181213378906,124.3594741821289,304.3872985839844,56.392127990722656,62.547157287597656,38.074954986572266,,28.0302734375,47.8293342590332,278.0971374511719,79.7560806274414,27.725971221923828,47.94053649902344,54.60005187988281,116.04859924316406,66.44588470458984,60.18952941894531,243.7632598876953,42.82973861694336,105.6022720336914,194.5200958251953,34.50899887084961,204.1776885986328,59.889991760253906,39.130001068115234,22.45475196838379,81.05536651611328,,39.566307067871094,100.71891784667969,15.368768692016602,13.958749771118164,176.0118865966797,
2020-02-01,6.7175517082214355,65.9332046508789,66.37394714355469,66.3812484741211,153.2731475830078,94.1875,23.367708206176758,44.53266525268555,190.79452514648438,117.3828125,51.253204345703125,206.33999633789062,97.64802551269531,32.775943756103516,45.47999954223633,173.42567443847656,38.71540451049805,113.05503845214844,279.6366882324219,49.21492004394531,66.1678237915039,33.072296142578125,,24.33331871032715,45.102745056152344,256.44500732421875,70.29532623291016,27.28155517578125,43.909912109375,54.894901275634766,109.76686096191406,59.539974212646484,52.59937286376953,228.11480712890625,36.90438461303711,95.95046997070312,185.7705535888672,36.90299987792969,173.47378540039062,59.2889404296875,30.770000457763672,18.628650665283203,70.80821990966797,,34.80035400390625,95.28437042236328,14.323633193969727,12.069999694824219,163.87132263183594,
2020-03-01,6.556620121002197,61.3336067199707,57.58686447143555,57.63237380981445,149.2051239013672,97.48600006103516,20.668548583984375,34.93333435058594,165.3479766845703,129.0996856689453,41.01426696777344,182.8300018310547,75.71484375,34.73699951171875,45.47999954223633,153.73214721679688,28.57745933532715,110.2387466430664,232.72706604003906,47.97391128540039,58.81842041015625,32.558780670166016,,18.241844177246094,44.072296142578125,260.08453369140625,54.570377349853516,22.447776794433594,36.64337158203125,43.277435302734375,102.52210998535156,60.329811096191406,38.42405700683594,224.08885192871094,27.86473846435547,93.21338653564453,160.28868103027344,37.54999923706055,133.57229614257812,53.78370666503906,27.32666778564453,18.209671020507812,51.14740753173828,,24.44969940185547,83.42181396484375,13.394567489624023,12.659375190734863,166.3327178955078,
2020-04-01,7.26999044418335,70.86321258544922,66.74317169189453,66.84365844726562,169.545654296875,123.69999694824219,23.677732467651367,52.12533187866211,202.927978515625,143.9156036376953,46.699317932128906,187.36000061035156,81.37061309814453,37.161434173583984,52.38999938964844,170.52508544921875,34.974830627441406,126.13607788085938,265.3250427246094,53.168418884277344,64.404541015625,35.434322357177734,,20.664928436279297,48.532989501953125,277.016357421875,69.28616333007812,23.876956939697266,38.00145721435547,46.92323303222656,103.76649475097656,62.211692810058594,32.90723419189453,262.808837890625,32.599220275878906,100.54849243164062,188.72183227539062,41.98500061035156,158.48269653320312,54.99266052246094,32.75166702270508,19.6553897857666,55.83926773071289,,24.74786949157715,96.89551544189453,15.290901184082031,13.706250190734863,196.27145385742188,
2020-05-01,8.83054256439209,76.89329528808594,71.0460205078125,70.82157135009766,173.85064697265625,122.11849975585938,25.39067268371582,55.66666793823242,223.13055419921875,143.01292419433594,46.71883010864258,185.5800018310547,82.68770599365234,38.09565734863281,53.79999923706055,186.59950256347656,34.885746002197266,125.91851043701172,290.3358154296875,56.098514556884766,72.60787963867188,39.98276138305664,,20.725072860717773,49.26597595214844,282.0171813964844,70.07408905029297,25.597013473510742,38.6556510925293,53.273834228515625,107.11006927490234,63.29378128051758,31.79421043395996,273.93328857421875,36.542869567871094,98.88504028320312,213.3175506591797,41.972999572753906,170.83694458007812,54.078575134277344,39.211666107177734,22.855321884155273,56.08181381225586,,23.008134841918945,99.89905548095703,16.476255416870117,14.5912504196167,189.73629760742188,
